date,store_id,store_name,region,sku,product_name,category,quantity_sold,revenue,unit_price,is_promo,event_name,event_type,season
2026-01-25,STORE-005,5,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,13,130.0,10,0,,,Winter
2026-01-25,STORE-005,5,North,TAB-IPD-AIR,iPad Air,Tablets,6,3894.0,649,0,,,Winter
2026-01-25,STORE-005,5,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,5,1495.0,299,0,,,Winter
2026-01-25,STORE-005,5,North,TAB-SAM-S9,Samsung Tab S9,Tablets,2,1098.0,549,0,,,Winter
2026-01-26,STORE-001,1,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,24,2136.0,89,0,,,Winter
2026-01-26,STORE-001,1,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,17,663.0,39,0,,,Winter
2026-01-26,STORE-001,1,North,ACC-CAM-001,Outdoor Security Camera,Accessories,18,2322.0,129,0,,,Winter
2026-01-26,STORE-001,1,North,ACC-CAS-001,Phone Case Premium,Accessories,14,266.0,19,0,,,Winter
2026-01-26,STORE-001,1,North,ACC-CHG-001,Fast Charger 65W,Accessories,23,667.0,29,0,,,Winter
2026-01-26,STORE-001,1,North,ACC-WAT-001,Smartwatch Pro,Accessories,46,11454.0,249,1,,,Winter
2026-01-26,STORE-001,1,North,ACC-WAT-002,Smartwatch Fitness,Accessories,17,1683.0,99,0,,,Winter
2026-01-26,STORE-001,1,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,10,790.0,79,0,,,Winter
2026-01-26,STORE-001,1,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,10,1490.0,149,0,,,Winter
2026-01-26,STORE-001,1,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,10,1990.0,199,0,,,Winter
2026-01-26,STORE-001,1,North,PHN-BUD-001,Budget Phone 4G,Smartphones,8,1192.0,149,0,,,Winter
2026-01-26,STORE-001,1,North,PHN-IPH-15,iPhone 15,Smartphones,6,5994.0,999,0,,,Winter
2026-01-26,STORE-001,1,North,PHN-OPP-F5,Oppo Find X5,Smartphones,10,4990.0,499,0,,,Winter
2026-01-26,STORE-001,1,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,6,5394.0,899,0,,,Winter
2026-01-26,STORE-001,1,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,6,3594.0,599,0,,,Winter
2026-01-26,STORE-001,1,North,RCH-INT-050,Internet Package 50GB,Recharges,166,4150.0,25,0,,,Winter
2026-01-26,STORE-001,1,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,198,1980.0,10,0,,,Winter
2026-01-26,STORE-001,1,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,128,2560.0,20,0,,,Winter
2026-01-26,STORE-001,1,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,320,3840.0,12,1,,,Winter
2026-01-26,STORE-001,1,North,RTR-4G-001,4G Home Router Basic,Routers,11,979.0,89,0,,,Winter
2026-01-26,STORE-001,1,North,RTR-4G-002,4G Router Pro,Routers,9,1161.0,129,0,,,Winter
2026-01-26,STORE-001,1,North,RTR-5G-001,5G Router Premium,Routers,11,3289.0,299,0,,,Winter
2026-01-26,STORE-001,1,North,RTR-5G-002,5G Router Enterprise,Routers,7,3143.0,449,0,,,Winter
2026-01-26,STORE-001,1,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,22,110.0,5,0,,,Winter
2026-01-26,STORE-001,1,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,36,540.0,15,0,,,Winter
2026-01-26,STORE-001,1,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,50,0.0,0,0,,,Winter
2026-01-26,STORE-001,1,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,44,440.0,10,0,,,Winter
2026-01-26,STORE-001,1,North,TAB-IPD-AIR,iPad Air,Tablets,4,2596.0,649,0,,,Winter
2026-01-26,STORE-001,1,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,3,897.0,299,0,,,Winter
2026-01-26,STORE-001,1,North,TAB-SAM-S9,Samsung Tab S9,Tablets,5,2745.0,549,0,,,Winter
2026-01-26,STORE-002,2,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,10,890.0,89,0,,,Winter
2026-01-26,STORE-002,2,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,21,819.0,39,0,,,Winter
2026-01-26,STORE-002,2,North,ACC-CAM-001,Outdoor Security Camera,Accessories,12,1548.0,129,0,,,Winter
2026-01-26,STORE-002,2,North,ACC-CAS-001,Phone Case Premium,Accessories,9,171.0,19,0,,,Winter
2026-01-26,STORE-002,2,North,ACC-CHG-001,Fast Charger 65W,Accessories,22,638.0,29,0,,,Winter
2026-01-26,STORE-002,2,North,ACC-WAT-001,Smartwatch Pro,Accessories,16,3984.0,249,0,,,Winter
2026-01-26,STORE-002,2,North,ACC-WAT-002,Smartwatch Fitness,Accessories,16,1584.0,99,0,,,Winter
2026-01-26,STORE-002,2,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,16,1264.0,79,0,,,Winter
2026-01-26,STORE-002,2,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,16,2384.0,149,0,,,Winter
2026-01-26,STORE-002,2,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,23,4577.0,199,0,,,Winter
2026-01-26,STORE-002,2,North,PHN-BUD-001,Budget Phone 4G,Smartphones,7,1043.0,149,0,,,Winter
2026-01-26,STORE-002,2,North,PHN-IPH-15,iPhone 15,Smartphones,11,10989.0,999,1,,,Winter
2026-01-26,STORE-002,2,North,PHN-OPP-F5,Oppo Find X5,Smartphones,8,3992.0,499,1,,,Winter
2026-01-26,STORE-002,2,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,7,6293.0,899,0,,,Winter
2026-01-26,STORE-002,2,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,4,2396.0,599,0,,,Winter
2026-01-26,STORE-002,2,North,RCH-INT-050,Internet Package 50GB,Recharges,189,4725.0,25,0,,,Winter
2026-01-26,STORE-002,2,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,197,1970.0,10,0,,,Winter
2026-01-26,STORE-002,2,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,131,2620.0,20,0,,,Winter
2026-01-26,STORE-002,2,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,152,1824.0,12,0,,,Winter
2026-01-26,STORE-002,2,North,RTR-4G-001,4G Home Router Basic,Routers,5,445.0,89,0,,,Winter
2026-01-26,STORE-002,2,North,RTR-4G-002,4G Router Pro,Routers,7,903.0,129,0,,,Winter
2026-01-26,STORE-002,2,North,RTR-5G-001,5G Router Premium,Routers,11,3289.0,299,0,,,Winter
2026-01-26,STORE-002,2,North,RTR-5G-002,5G Router Enterprise,Routers,10,4490.0,449,0,,,Winter
2026-01-26,STORE-002,2,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,22,110.0,5,0,,,Winter
2026-01-26,STORE-002,2,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,19,285.0,15,0,,,Winter
2026-01-26,STORE-002,2,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,54,0.0,0,1,,,Winter
2026-01-26,STORE-002,2,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,14,140.0,10,0,,,Winter
2026-01-26,STORE-002,2,North,TAB-IPD-AIR,iPad Air,Tablets,4,2596.0,649,0,,,Winter
2026-01-26,STORE-002,2,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,7,2093.0,299,0,,,Winter
2026-01-26,STORE-002,2,North,TAB-SAM-S9,Samsung Tab S9,Tablets,1,549.0,549,0,,,Winter
2026-01-26,STORE-003,3,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,22,1958.0,89,0,,,Winter
2026-01-26,STORE-003,3,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,12,468.0,39,0,,,Winter
2026-01-26,STORE-003,3,North,ACC-CAM-001,Outdoor Security Camera,Accessories,16,2064.0,129,0,,,Winter
2026-01-26,STORE-003,3,North,ACC-CAS-001,Phone Case Premium,Accessories,14,266.0,19,0,,,Winter
2026-01-26,STORE-003,3,North,ACC-CHG-001,Fast Charger 65W,Accessories,17,493.0,29,0,,,Winter
2026-01-26,STORE-003,3,North,ACC-WAT-001,Smartwatch Pro,Accessories,9,2241.0,249,0,,,Winter
2026-01-26,STORE-003,3,North,ACC-WAT-002,Smartwatch Fitness,Accessories,16,1584.0,99,0,,,Winter
2026-01-26,STORE-003,3,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,13,1027.0,79,0,,,Winter
2026-01-26,STORE-003,3,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,17,2533.0,149,0,,,Winter
2026-01-26,STORE-003,3,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,21,4179.0,199,0,,,Winter
2026-01-26,STORE-003,3,North,PHN-BUD-001,Budget Phone 4G,Smartphones,3,447.0,149,0,,,Winter
2026-01-26,STORE-003,3,North,PHN-IPH-15,iPhone 15,Smartphones,8,7992.0,999,0,,,Winter
2026-01-26,STORE-003,3,North,PHN-OPP-F5,Oppo Find X5,Smartphones,3,1497.0,499,0,,,Winter
2026-01-26,STORE-003,3,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,5,4495.0,899,0,,,Winter
2026-01-26,STORE-003,3,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,3,1797.0,599,0,,,Winter
2026-01-26,STORE-003,3,North,RCH-INT-050,Internet Package 50GB,Recharges,145,3625.0,25,0,,,Winter
2026-01-26,STORE-003,3,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,153,1530.0,10,0,,,Winter
2026-01-26,STORE-003,3,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,159,3180.0,20,0,,,Winter
2026-01-26,STORE-003,3,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,153,1836.0,12,0,,,Winter
2026-01-26,STORE-003,3,North,RTR-4G-001,4G Home Router Basic,Routers,10,890.0,89,0,,,Winter
2026-01-26,STORE-003,3,North,RTR-4G-002,4G Router Pro,Routers,7,903.0,129,0,,,Winter
2026-01-26,STORE-003,3,North,RTR-5G-001,5G Router Premium,Routers,8,2392.0,299,0,,,Winter
2026-01-26,STORE-003,3,North,RTR-5G-002,5G Router Enterprise,Routers,5,2245.0,449,0,,,Winter
2026-01-26,STORE-003,3,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,40,200.0,5,0,,,Winter
2026-01-26,STORE-003,3,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,27,405.0,15,0,,,Winter
2026-01-26,STORE-003,3,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,21,0.0,0,0,,,Winter
2026-01-26,STORE-003,3,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,29,290.0,10,0,,,Winter
2026-01-26,STORE-003,3,North,TAB-IPD-AIR,iPad Air,Tablets,4,2596.0,649,0,,,Winter
2026-01-26,STORE-003,3,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,7,2093.0,299,0,,,Winter
2026-01-26,STORE-003,3,North,TAB-SAM-S9,Samsung Tab S9,Tablets,4,2196.0,549,0,,,Winter
2026-01-26,STORE-004,4,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,18,1602.0,89,0,,,Winter
2026-01-26,STORE-004,4,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,19,741.0,39,0,,,Winter
2026-01-26,STORE-004,4,North,ACC-CAM-001,Outdoor Security Camera,Accessories,40,5160.0,129,1,,,Winter
2026-01-26,STORE-004,4,North,ACC-CAS-001,Phone Case Premium,Accessories,26,494.0,19,0,,,Winter
2026-01-26,STORE-004,4,North,ACC-CHG-001,Fast Charger 65W,Accessories,10,290.0,29,0,,,Winter
2026-01-26,STORE-004,4,North,ACC-WAT-001,Smartwatch Pro,Accessories,20,4980.0,249,0,,,Winter
2026-01-26,STORE-004,4,North,ACC-WAT-002,Smartwatch Fitness,Accessories,18,1782.0,99,0,,,Winter
2026-01-26,STORE-004,4,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,12,948.0,79,0,,,Winter
2026-01-26,STORE-004,4,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,16,2384.0,149,0,,,Winter
2026-01-26,STORE-004,4,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,15,2985.0,199,0,,,Winter
2026-01-26,STORE-004,4,North,PHN-BUD-001,Budget Phone 4G,Smartphones,6,894.0,149,0,,,Winter
2026-01-26,STORE-004,4,North,PHN-IPH-15,iPhone 15,Smartphones,6,5994.0,999,0,,,Winter
2026-01-26,STORE-004,4,North,PHN-OPP-F5,Oppo Find X5,Smartphones,13,6487.0,499,1,,,Winter
2026-01-26,STORE-004,4,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,4,3596.0,899,0,,,Winter
2026-01-26,STORE-004,4,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,4,2396.0,599,0,,,Winter
2026-01-26,STORE-004,4,North,RCH-INT-050,Internet Package 50GB,Recharges,164,4100.0,25,0,,,Winter
2026-01-26,STORE-004,4,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,139,1390.0,10,0,,,Winter
2026-01-26,STORE-004,4,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,162,3240.0,20,0,,,Winter
2026-01-26,STORE-004,4,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,133,1596.0,12,0,,,Winter
2026-01-26,STORE-004,4,North,RTR-4G-001,4G Home Router Basic,Routers,8,712.0,89,0,,,Winter
2026-01-26,STORE-004,4,North,RTR-4G-002,4G Router Pro,Routers,9,1161.0,129,0,,,Winter
2026-01-26,STORE-004,4,North,RTR-5G-001,5G Router Premium,Routers,9,2691.0,299,0,,,Winter
2026-01-26,STORE-004,4,North,RTR-5G-002,5G Router Enterprise,Routers,10,4490.0,449,0,,,Winter
2026-01-26,STORE-004,4,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,24,120.0,5,0,,,Winter
2026-01-26,STORE-004,4,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,33,495.0,15,0,,,Winter
2026-01-26,STORE-004,4,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,30,0.0,0,0,,,Winter
2026-01-26,STORE-004,4,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,30,300.0,10,0,,,Winter
2026-01-26,STORE-004,4,North,TAB-IPD-AIR,iPad Air,Tablets,4,2596.0,649,0,,,Winter
2026-01-26,STORE-004,4,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,2,598.0,299,0,,,Winter
2026-01-26,STORE-004,4,North,TAB-SAM-S9,Samsung Tab S9,Tablets,3,1647.0,549,0,,,Winter
2026-01-26,STORE-005,5,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,19,1691.0,89,0,,,Winter
2026-01-26,STORE-005,5,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,23,897.0,39,0,,,Winter
2026-01-26,STORE-005,5,North,ACC-CAM-001,Outdoor Security Camera,Accessories,15,1935.0,129,0,,,Winter
2026-01-26,STORE-005,5,North,ACC-CAS-001,Phone Case Premium,Accessories,48,912.0,19,1,,,Winter
2026-01-26,STORE-005,5,North,ACC-CHG-001,Fast Charger 65W,Accessories,11,319.0,29,0,,,Winter
2026-01-26,STORE-005,5,North,ACC-WAT-001,Smartwatch Pro,Accessories,27,6723.0,249,1,,,Winter
2026-01-26,STORE-005,5,North,ACC-WAT-002,Smartwatch Fitness,Accessories,24,2376.0,99,0,,,Winter
2026-01-26,STORE-005,5,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,11,869.0,79,0,,,Winter
2026-01-26,STORE-005,5,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,12,1788.0,149,0,,,Winter
2026-01-26,STORE-005,5,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,11,2189.0,199,0,,,Winter
2026-01-26,STORE-005,5,North,PHN-BUD-001,Budget Phone 4G,Smartphones,12,1788.0,149,0,,,Winter
2026-01-26,STORE-005,5,North,PHN-IPH-15,iPhone 15,Smartphones,7,6993.0,999,0,,,Winter
2026-01-26,STORE-005,5,North,PHN-OPP-F5,Oppo Find X5,Smartphones,7,3493.0,499,0,,,Winter
2026-01-26,STORE-005,5,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,4,3596.0,899,0,,,Winter
2026-01-26,STORE-005,5,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,7,4193.0,599,0,,,Winter
2026-01-26,STORE-005,5,North,RCH-INT-050,Internet Package 50GB,Recharges,438,10950.0,25,1,,,Winter
2026-01-26,STORE-005,5,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,168,1680.0,10,0,,,Winter
2026-01-26,STORE-005,5,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,217,4340.0,20,0,,,Winter
2026-01-26,STORE-005,5,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,234,2808.0,12,0,,,Winter
2026-01-26,STORE-005,5,North,RTR-4G-001,4G Home Router Basic,Routers,8,712.0,89,0,,,Winter
2026-01-26,STORE-005,5,North,RTR-4G-002,4G Router Pro,Routers,9,1161.0,129,0,,,Winter
2026-01-26,STORE-005,5,North,RTR-5G-001,5G Router Premium,Routers,8,2392.0,299,0,,,Winter
2026-01-26,STORE-005,5,North,RTR-5G-002,5G Router Enterprise,Routers,10,4490.0,449,0,,,Winter
2026-01-26,STORE-005,5,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,20,100.0,5,0,,,Winter
2026-01-26,STORE-005,5,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,38,570.0,15,0,,,Winter
2026-01-26,STORE-005,5,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,36,0.0,0,0,,,Winter
2026-01-26,STORE-005,5,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,32,320.0,10,0,,,Winter
2026-01-26,STORE-005,5,North,TAB-IPD-AIR,iPad Air,Tablets,3,1947.0,649,0,,,Winter
2026-01-26,STORE-005,5,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,3,897.0,299,0,,,Winter
2026-01-26,STORE-005,5,North,TAB-SAM-S9,Samsung Tab S9,Tablets,6,3294.0,549,0,,,Winter
2026-01-27,STORE-001,1,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,13,1157.0,89,0,,,Winter
2026-01-27,STORE-001,1,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,15,585.0,39,0,,,Winter
2026-01-27,STORE-001,1,North,ACC-CAM-001,Outdoor Security Camera,Accessories,20,2580.0,129,0,,,Winter
2026-01-27,STORE-001,1,North,ACC-CAS-001,Phone Case Premium,Accessories,13,247.0,19,0,,,Winter
2026-01-27,STORE-001,1,North,ACC-CHG-001,Fast Charger 65W,Accessories,15,435.0,29,0,,,Winter
2026-01-27,STORE-001,1,North,ACC-WAT-001,Smartwatch Pro,Accessories,19,4731.0,249,0,,,Winter
2026-01-27,STORE-001,1,North,ACC-WAT-002,Smartwatch Fitness,Accessories,18,1782.0,99,0,,,Winter
2026-01-27,STORE-001,1,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,18,1422.0,79,0,,,Winter
2026-01-27,STORE-001,1,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,18,2682.0,149,0,,,Winter
2026-01-27,STORE-001,1,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,12,2388.0,199,0,,,Winter
2026-01-27,STORE-001,1,North,PHN-BUD-001,Budget Phone 4G,Smartphones,2,298.0,149,0,,,Winter
2026-01-27,STORE-001,1,North,PHN-IPH-15,iPhone 15,Smartphones,6,5994.0,999,0,,,Winter
2026-01-27,STORE-001,1,North,PHN-OPP-F5,Oppo Find X5,Smartphones,4,1996.0,499,0,,,Winter
2026-01-27,STORE-001,1,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,7,6293.0,899,0,,,Winter
2026-01-27,STORE-001,1,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,1,599.0,599,0,,,Winter
2026-01-27,STORE-001,1,North,RCH-INT-050,Internet Package 50GB,Recharges,137,3425.0,25,0,,,Winter
2026-01-27,STORE-001,1,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,189,1890.0,10,0,,,Winter
2026-01-27,STORE-001,1,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,123,2460.0,20,0,,,Winter
2026-01-27,STORE-001,1,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,153,1836.0,12,0,,,Winter
2026-01-27,STORE-001,1,North,RTR-4G-001,4G Home Router Basic,Routers,6,534.0,89,0,,,Winter
2026-01-27,STORE-001,1,North,RTR-4G-002,4G Router Pro,Routers,6,774.0,129,0,,,Winter
2026-01-27,STORE-001,1,North,RTR-5G-001,5G Router Premium,Routers,7,2093.0,299,0,,,Winter
2026-01-27,STORE-001,1,North,RTR-5G-002,5G Router Enterprise,Routers,8,3592.0,449,0,,,Winter
2026-01-27,STORE-001,1,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,17,85.0,5,0,,,Winter
2026-01-27,STORE-001,1,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,16,240.0,15,0,,,Winter
2026-01-27,STORE-001,1,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,22,0.0,0,0,,,Winter
2026-01-27,STORE-001,1,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,14,140.0,10,0,,,Winter
2026-01-27,STORE-001,1,North,TAB-IPD-AIR,iPad Air,Tablets,3,1947.0,649,0,,,Winter
2026-01-27,STORE-001,1,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,4,1196.0,299,0,,,Winter
2026-01-27,STORE-001,1,North,TAB-SAM-S9,Samsung Tab S9,Tablets,3,1647.0,549,0,,,Winter
2026-01-27,STORE-002,2,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,7,623.0,89,0,,,Winter
2026-01-27,STORE-002,2,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,23,897.0,39,0,,,Winter
2026-01-27,STORE-002,2,North,ACC-CAM-001,Outdoor Security Camera,Accessories,17,2193.0,129,0,,,Winter
2026-01-27,STORE-002,2,North,ACC-CAS-001,Phone Case Premium,Accessories,22,418.0,19,0,,,Winter
2026-01-27,STORE-002,2,North,ACC-CHG-001,Fast Charger 65W,Accessories,31,899.0,29,1,,,Winter
2026-01-27,STORE-002,2,North,ACC-WAT-001,Smartwatch Pro,Accessories,19,4731.0,249,0,,,Winter
2026-01-27,STORE-002,2,North,ACC-WAT-002,Smartwatch Fitness,Accessories,28,2772.0,99,0,,,Winter
2026-01-27,STORE-002,2,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,6,474.0,79,0,,,Winter
2026-01-27,STORE-002,2,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,15,2235.0,149,0,,,Winter
2026-01-27,STORE-002,2,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,8,1592.0,199,0,,,Winter
2026-01-27,STORE-002,2,North,PHN-BUD-001,Budget Phone 4G,Smartphones,1,149.0,149,0,,,Winter
2026-01-27,STORE-002,2,North,PHN-IPH-15,iPhone 15,Smartphones,5,4995.0,999,0,,,Winter
2026-01-27,STORE-002,2,North,PHN-OPP-F5,Oppo Find X5,Smartphones,5,2495.0,499,0,,,Winter
2026-01-27,STORE-002,2,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,4,3596.0,899,0,,,Winter
2026-01-27,STORE-002,2,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,5,2995.0,599,0,,,Winter
2026-01-27,STORE-002,2,North,RCH-INT-050,Internet Package 50GB,Recharges,117,2925.0,25,0,,,Winter
2026-01-27,STORE-002,2,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,182,1820.0,10,0,,,Winter
2026-01-27,STORE-002,2,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,235,4700.0,20,0,,,Winter
2026-01-27,STORE-002,2,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,193,2316.0,12,0,,,Winter
2026-01-27,STORE-002,2,North,RTR-4G-001,4G Home Router Basic,Routers,13,1157.0,89,0,,,Winter
2026-01-27,STORE-002,2,North,RTR-4G-002,4G Router Pro,Routers,14,1806.0,129,0,,,Winter
2026-01-27,STORE-002,2,North,RTR-5G-001,5G Router Premium,Routers,19,5681.0,299,1,,,Winter
2026-01-27,STORE-002,2,North,RTR-5G-002,5G Router Enterprise,Routers,10,4490.0,449,0,,,Winter
2026-01-27,STORE-002,2,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,18,90.0,5,0,,,Winter
2026-01-27,STORE-002,2,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,33,495.0,15,0,,,Winter
2026-01-27,STORE-002,2,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,32,0.0,0,0,,,Winter
2026-01-27,STORE-002,2,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,27,270.0,10,0,,,Winter
2026-01-27,STORE-002,2,North,TAB-IPD-AIR,iPad Air,Tablets,4,2596.0,649,0,,,Winter
2026-01-27,STORE-002,2,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,1,299.0,299,0,,,Winter
2026-01-27,STORE-002,2,North,TAB-SAM-S9,Samsung Tab S9,Tablets,4,2196.0,549,0,,,Winter
2026-01-27,STORE-003,3,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,26,2314.0,89,0,,,Winter
2026-01-27,STORE-003,3,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,20,780.0,39,0,,,Winter
2026-01-27,STORE-003,3,North,ACC-CAM-001,Outdoor Security Camera,Accessories,21,2709.0,129,0,,,Winter
2026-01-27,STORE-003,3,North,ACC-CAS-001,Phone Case Premium,Accessories,17,323.0,19,0,,,Winter
2026-01-27,STORE-003,3,North,ACC-CHG-001,Fast Charger 65W,Accessories,24,696.0,29,0,,,Winter
2026-01-27,STORE-003,3,North,ACC-WAT-001,Smartwatch Pro,Accessories,13,3237.0,249,0,,,Winter
2026-01-27,STORE-003,3,North,ACC-WAT-002,Smartwatch Fitness,Accessories,12,1188.0,99,0,,,Winter
2026-01-27,STORE-003,3,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,13,1027.0,79,0,,,Winter
2026-01-27,STORE-003,3,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,11,1639.0,149,0,,,Winter
2026-01-27,STORE-003,3,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,14,2786.0,199,0,,,Winter
2026-01-27,STORE-003,3,North,PHN-BUD-001,Budget Phone 4G,Smartphones,16,2384.0,149,1,,,Winter
2026-01-27,STORE-003,3,North,PHN-IPH-15,iPhone 15,Smartphones,7,6993.0,999,0,,,Winter
2026-01-27,STORE-003,3,North,PHN-OPP-F5,Oppo Find X5,Smartphones,8,3992.0,499,0,,,Winter
2026-01-27,STORE-003,3,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,5,4495.0,899,0,,,Winter
2026-01-27,STORE-003,3,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,6,3594.0,599,0,,,Winter
2026-01-27,STORE-003,3,North,RCH-INT-050,Internet Package 50GB,Recharges,194,4850.0,25,0,,,Winter
2026-01-27,STORE-003,3,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,194,1940.0,10,0,,,Winter
