date,store_id,store_name,region,sku,product_name,category,stock_level,is_stockout
2025-09-06,STORE-002,2,North,RTR-4G-002,4G Router Pro,Routers,342,0
2025-09-06,STORE-002,2,North,RTR-5G-001,5G Router Premium,Routers,228,0
2025-09-06,STORE-002,2,North,RTR-5G-002,5G Router Enterprise,Routers,314,0
2025-09-06,STORE-002,2,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,629,0
2025-09-06,STORE-002,2,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,578,0
2025-09-06,STORE-002,2,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,399,0
2025-09-06,STORE-002,2,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,766,0
2025-09-06,STORE-002,2,North,TAB-IPD-AIR,iPad Air,Tablets,89,0
2025-09-06,STORE-002,2,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,22,0
2025-09-06,STORE-002,2,North,TAB-SAM-S9,Samsung Tab S9,Tablets,153,0
2025-09-06,STORE-003,3,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,503,0
2025-09-06,STORE-003,3,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,505,0
2025-09-06,STORE-003,3,North,ACC-CAM-001,Outdoor Security Camera,Accessories,721,0
2025-09-06,STORE-003,3,North,ACC-CAS-001,Phone Case Premium,Accessories,146,0
2025-09-06,STORE-003,3,North,ACC-CHG-001,Fast Charger 65W,Accessories,629,0
2025-09-06,STORE-003,3,North,ACC-WAT-001,Smartwatch Pro,Accessories,457,0
2025-09-06,STORE-003,3,North,ACC-WAT-002,Smartwatch Fitness,Accessories,310,0
2025-09-06,STORE-003,3,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,193,0
2025-09-06,STORE-003,3,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,454,0
2025-09-06,STORE-003,3,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,224,0
2025-09-06,STORE-003,3,North,PHN-BUD-001,Budget Phone 4G,Smartphones,91,0
2025-09-06,STORE-003,3,North,PHN-IPH-15,iPhone 15,Smartphones,218,0
2025-09-06,STORE-003,3,North,PHN-OPP-F5,Oppo Find X5,Smartphones,210,0
2025-09-06,STORE-003,3,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,242,0
2025-09-06,STORE-003,3,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,157,0
2025-09-06,STORE-003,3,North,RCH-INT-050,Internet Package 50GB,Recharges,2181,0
2025-09-06,STORE-003,3,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,3518,0
2025-09-06,STORE-003,3,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,1556,0
2025-09-06,STORE-003,3,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4138,0
2025-09-06,STORE-003,3,North,RTR-4G-001,4G Home Router Basic,Routers,153,0
2025-09-06,STORE-003,3,North,RTR-4G-002,4G Router Pro,Routers,358,0
2025-09-06,STORE-003,3,North,RTR-5G-001,5G Router Premium,Routers,313,0
2025-09-06,STORE-003,3,North,RTR-5G-002,5G Router Enterprise,Routers,190,0
2025-09-06,STORE-003,3,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,722,0
2025-09-06,STORE-003,3,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,710,0
2025-09-06,STORE-003,3,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,663,0
2025-09-06,STORE-003,3,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,694,0
2025-09-06,STORE-003,3,North,TAB-IPD-AIR,iPad Air,Tablets,96,0
2025-09-06,STORE-003,3,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,64,0
2025-09-06,STORE-003,3,North,TAB-SAM-S9,Samsung Tab S9,Tablets,97,0
2025-09-06,STORE-004,4,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,393,0
2025-09-06,STORE-004,4,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,158,0
2025-09-06,STORE-004,4,North,ACC-CAM-001,Outdoor Security Camera,Accessories,593,0
2025-09-06,STORE-004,4,North,ACC-CAS-001,Phone Case Premium,Accessories,319,0
2025-09-06,STORE-004,4,North,ACC-CHG-001,Fast Charger 65W,Accessories,572,0
2025-09-06,STORE-004,4,North,ACC-WAT-001,Smartwatch Pro,Accessories,501,0
2025-09-06,STORE-004,4,North,ACC-WAT-002,Smartwatch Fitness,Accessories,322,0
2025-09-06,STORE-004,4,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,379,0
2025-09-06,STORE-004,4,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,512,0
2025-09-06,STORE-004,4,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,345,0
2025-09-06,STORE-004,4,North,PHN-BUD-001,Budget Phone 4G,Smartphones,204,0
2025-09-06,STORE-004,4,North,PHN-IPH-15,iPhone 15,Smartphones,235,0
2025-09-06,STORE-004,4,North,PHN-OPP-F5,Oppo Find X5,Smartphones,227,0
2025-09-06,STORE-004,4,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,176,0
2025-09-06,STORE-004,4,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,243,0
2025-09-06,STORE-004,4,North,RCH-INT-050,Internet Package 50GB,Recharges,5213,0
2025-09-06,STORE-004,4,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,3158,0
2025-09-06,STORE-004,4,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,674,0
2025-09-06,STORE-004,4,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,660,0
2025-09-06,STORE-004,4,North,RTR-4G-001,4G Home Router Basic,Routers,227,0
2025-09-06,STORE-004,4,North,RTR-4G-002,4G Router Pro,Routers,388,0
2025-09-06,STORE-004,4,North,RTR-5G-001,5G Router Premium,Routers,295,0
2025-09-06,STORE-004,4,North,RTR-5G-002,5G Router Enterprise,Routers,216,0
2025-09-06,STORE-004,4,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,653,0
2025-09-06,STORE-004,4,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,474,0
2025-09-06,STORE-004,4,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,378,0
2025-09-06,STORE-004,4,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,797,0
2025-09-06,STORE-004,4,North,TAB-IPD-AIR,iPad Air,Tablets,159,0
2025-09-06,STORE-004,4,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,104,0
2025-09-06,STORE-004,4,North,TAB-SAM-S9,Samsung Tab S9,Tablets,110,0
2025-09-06,STORE-005,5,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,244,0
2025-09-06,STORE-005,5,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,172,0
2025-09-06,STORE-005,5,North,ACC-CAM-001,Outdoor Security Camera,Accessories,347,0
2025-09-06,STORE-005,5,North,ACC-CAS-001,Phone Case Premium,Accessories,403,0
2025-09-06,STORE-005,5,North,ACC-CHG-001,Fast Charger 65W,Accessories,192,0
2025-09-06,STORE-005,5,North,ACC-WAT-001,Smartwatch Pro,Accessories,484,0
2025-09-06,STORE-005,5,North,ACC-WAT-002,Smartwatch Fitness,Accessories,596,0
2025-09-06,STORE-005,5,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,296,0
2025-09-06,STORE-005,5,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,405,0
2025-09-06,STORE-005,5,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,505,0
2025-09-06,STORE-005,5,North,PHN-BUD-001,Budget Phone 4G,Smartphones,116,0
2025-09-06,STORE-005,5,North,PHN-IPH-15,iPhone 15,Smartphones,213,0
2025-09-06,STORE-005,5,North,PHN-OPP-F5,Oppo Find X5,Smartphones,134,0
2025-09-06,STORE-005,5,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,157,0
2025-09-06,STORE-005,5,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,182,0
2025-09-06,STORE-005,5,North,RCH-INT-050,Internet Package 50GB,Recharges,2338,0
2025-09-06,STORE-005,5,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,1030,0
2025-09-06,STORE-005,5,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,2844,0
2025-09-06,STORE-005,5,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,1881,0
2025-09-06,STORE-005,5,North,RTR-4G-001,4G Home Router Basic,Routers,379,0
2025-09-06,STORE-005,5,North,RTR-4G-002,4G Router Pro,Routers,257,0
2025-09-06,STORE-005,5,North,RTR-5G-001,5G Router Premium,Routers,315,0
2025-09-06,STORE-005,5,North,RTR-5G-002,5G Router Enterprise,Routers,291,0
2025-09-06,STORE-005,5,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,739,0
2025-09-06,STORE-005,5,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,605,0
2025-09-06,STORE-005,5,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,640,0
2025-09-06,STORE-005,5,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,659,0
2025-09-06,STORE-005,5,North,TAB-IPD-AIR,iPad Air,Tablets,87,0
2025-09-06,STORE-005,5,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,94,0
2025-09-06,STORE-005,5,North,TAB-SAM-S9,Samsung Tab S9,Tablets,150,0
2025-09-07,STORE-001,1,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,456,0
2025-09-07,STORE-001,1,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,253,0
2025-09-07,STORE-001,1,North,ACC-CAM-001,Outdoor Security Camera,Accessories,492,0
2025-09-07,STORE-001,1,North,ACC-CAS-001,Phone Case Premium,Accessories,423,0
2025-09-07,STORE-001,1,North,ACC-CHG-001,Fast Charger 65W,Accessories,425,0
2025-09-07,STORE-001,1,North,ACC-WAT-001,Smartwatch Pro,Accessories,628,0
2025-09-07,STORE-001,1,North,ACC-WAT-002,Smartwatch Fitness,Accessories,552,0
2025-09-07,STORE-001,1,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,135,0
2025-09-07,STORE-001,1,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,256,0
2025-09-07,STORE-001,1,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,211,0
2025-09-07,STORE-001,1,North,PHN-BUD-001,Budget Phone 4G,Smartphones,94,0
2025-09-07,STORE-001,1,North,PHN-IPH-15,iPhone 15,Smartphones,311,0
2025-09-07,STORE-001,1,North,PHN-OPP-F5,Oppo Find X5,Smartphones,246,0
2025-09-07,STORE-001,1,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,280,0
2025-09-07,STORE-001,1,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,155,0
2025-09-07,STORE-001,1,North,RCH-INT-050,Internet Package 50GB,Recharges,1350,0
2025-09-07,STORE-001,1,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,1147,0
2025-09-07,STORE-001,1,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,2760,0
2025-09-07,STORE-001,1,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,3196,0
2025-09-07,STORE-001,1,North,RTR-4G-001,4G Home Router Basic,Routers,318,0
2025-09-07,STORE-001,1,North,RTR-4G-002,4G Router Pro,Routers,105,0
2025-09-07,STORE-001,1,North,RTR-5G-001,5G Router Premium,Routers,364,0
2025-09-07,STORE-001,1,North,RTR-5G-002,5G Router Enterprise,Routers,305,0
2025-09-07,STORE-001,1,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,913,0
2025-09-07,STORE-001,1,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,203,0
2025-09-07,STORE-001,1,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,749,0
2025-09-07,STORE-001,1,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,576,0
2025-09-07,STORE-001,1,North,TAB-IPD-AIR,iPad Air,Tablets,110,0
2025-09-07,STORE-001,1,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,117,0
2025-09-07,STORE-001,1,North,TAB-SAM-S9,Samsung Tab S9,Tablets,55,0
2025-09-07,STORE-002,2,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,590,0
2025-09-07,STORE-002,2,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,140,0
2025-09-07,STORE-002,2,North,ACC-CAM-001,Outdoor Security Camera,Accessories,695,0
2025-09-07,STORE-002,2,North,ACC-CAS-001,Phone Case Premium,Accessories,559,0
2025-09-07,STORE-002,2,North,ACC-CHG-001,Fast Charger 65W,Accessories,208,0
2025-09-07,STORE-002,2,North,ACC-WAT-001,Smartwatch Pro,Accessories,547,0
2025-09-07,STORE-002,2,North,ACC-WAT-002,Smartwatch Fitness,Accessories,273,0
2025-09-07,STORE-002,2,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,104,0
2025-09-07,STORE-002,2,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,317,0
2025-09-07,STORE-002,2,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,182,0
2025-09-07,STORE-002,2,North,PHN-BUD-001,Budget Phone 4G,Smartphones,120,0
2025-09-07,STORE-002,2,North,PHN-IPH-15,iPhone 15,Smartphones,239,0
2025-09-07,STORE-002,2,North,PHN-OPP-F5,Oppo Find X5,Smartphones,157,0
2025-09-07,STORE-002,2,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,164,0
2025-09-07,STORE-002,2,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,164,0
2025-09-07,STORE-002,2,North,RCH-INT-050,Internet Package 50GB,Recharges,3834,0
2025-09-07,STORE-002,2,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,4500,0
2025-09-07,STORE-002,2,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,1108,0
2025-09-07,STORE-002,2,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,0,1
2025-09-07,STORE-002,2,North,RTR-4G-001,4G Home Router Basic,Routers,360,0
2025-09-07,STORE-002,2,North,RTR-4G-002,4G Router Pro,Routers,332,0
2025-09-07,STORE-002,2,North,RTR-5G-001,5G Router Premium,Routers,208,0
2025-09-07,STORE-002,2,North,RTR-5G-002,5G Router Enterprise,Routers,299,0
2025-09-07,STORE-002,2,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,597,0
2025-09-07,STORE-002,2,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,554,0
2025-09-07,STORE-002,2,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,363,0
2025-09-07,STORE-002,2,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,739,0
2025-09-07,STORE-002,2,North,TAB-IPD-AIR,iPad Air,Tablets,168,0
2025-09-07,STORE-002,2,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,108,0
2025-09-07,STORE-002,2,North,TAB-SAM-S9,Samsung Tab S9,Tablets,139,0
2025-09-07,STORE-003,3,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,491,0
2025-09-07,STORE-003,3,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,490,0
2025-09-07,STORE-003,3,North,ACC-CAM-001,Outdoor Security Camera,Accessories,708,0
2025-09-07,STORE-003,3,North,ACC-CAS-001,Phone Case Premium,Accessories,124,0
2025-09-07,STORE-003,3,North,ACC-CHG-001,Fast Charger 65W,Accessories,617,0
2025-09-07,STORE-003,3,North,ACC-WAT-001,Smartwatch Pro,Accessories,435,0
2025-09-07,STORE-003,3,North,ACC-WAT-002,Smartwatch Fitness,Accessories,295,0
2025-09-07,STORE-003,3,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,175,0
2025-09-07,STORE-003,3,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,438,0
2025-09-07,STORE-003,3,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,206,0
2025-09-07,STORE-003,3,North,PHN-BUD-001,Budget Phone 4G,Smartphones,78,0
2025-09-07,STORE-003,3,North,PHN-IPH-15,iPhone 15,Smartphones,199,0
2025-09-07,STORE-003,3,North,PHN-OPP-F5,Oppo Find X5,Smartphones,200,0
2025-09-07,STORE-003,3,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,231,0
2025-09-07,STORE-003,3,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,153,0
2025-09-07,STORE-003,3,North,RCH-INT-050,Internet Package 50GB,Recharges,1887,0
2025-09-07,STORE-003,3,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,3002,0
2025-09-07,STORE-003,3,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,1084,0
2025-09-07,STORE-003,3,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,3758,0
2025-09-07,STORE-003,3,North,RTR-4G-001,4G Home Router Basic,Routers,377,0
2025-09-07,STORE-003,3,North,RTR-4G-002,4G Router Pro,Routers,341,0
2025-09-07,STORE-003,3,North,RTR-5G-001,5G Router Premium,Routers,292,0
2025-09-07,STORE-003,3,North,RTR-5G-002,5G Router Enterprise,Routers,173,0
2025-09-07,STORE-003,3,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,697,0
2025-09-07,STORE-003,3,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,684,0
2025-09-07,STORE-003,3,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,636,0
2025-09-07,STORE-003,3,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,668,0
2025-09-07,STORE-003,3,North,TAB-IPD-AIR,iPad Air,Tablets,83,0
2025-09-07,STORE-003,3,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,61,0
2025-09-07,STORE-003,3,North,TAB-SAM-S9,Samsung Tab S9,Tablets,94,0
2025-09-07,STORE-004,4,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,380,0
2025-09-07,STORE-004,4,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,133,0
2025-09-07,STORE-004,4,North,ACC-CAM-001,Outdoor Security Camera,Accessories,582,0
2025-09-07,STORE-004,4,North,ACC-CAS-001,Phone Case Premium,Accessories,307,0
2025-09-07,STORE-004,4,North,ACC-CHG-001,Fast Charger 65W,Accessories,552,0
2025-09-07,STORE-004,4,North,ACC-WAT-001,Smartwatch Pro,Accessories,480,0
2025-09-07,STORE-004,4,North,ACC-WAT-002,Smartwatch Fitness,Accessories,307,0
2025-09-07,STORE-004,4,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,366,0
2025-09-07,STORE-004,4,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,506,0
2025-09-07,STORE-004,4,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,325,0
2025-09-07,STORE-004,4,North,PHN-BUD-001,Budget Phone 4G,Smartphones,197,0
2025-09-07,STORE-004,4,North,PHN-IPH-15,iPhone 15,Smartphones,228,0
2025-09-07,STORE-004,4,North,PHN-OPP-F5,Oppo Find X5,Smartphones,213,0
2025-09-07,STORE-004,4,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,165,0
2025-09-07,STORE-004,4,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,236,0
2025-09-07,STORE-004,4,North,RCH-INT-050,Internet Package 50GB,Recharges,4673,0
2025-09-07,STORE-004,4,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,2823,0
2025-09-07,STORE-004,4,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,4628,0
2025-09-07,STORE-004,4,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4919,0
2025-09-07,STORE-004,4,North,RTR-4G-001,4G Home Router Basic,Routers,207,0
2025-09-07,STORE-004,4,North,RTR-4G-002,4G Router Pro,Routers,350,0
2025-09-07,STORE-004,4,North,RTR-5G-001,5G Router Premium,Routers,262,0
2025-09-07,STORE-004,4,North,RTR-5G-002,5G Router Enterprise,Routers,194,0
2025-09-07,STORE-004,4,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,629,0
2025-09-07,STORE-004,4,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,465,0
2025-09-07,STORE-004,4,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,360,0
2025-09-07,STORE-004,4,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,761,0
2025-09-07,STORE-004,4,North,TAB-IPD-AIR,iPad Air,Tablets,148,0
2025-09-07,STORE-004,4,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,96,0
2025-09-07,STORE-004,4,North,TAB-SAM-S9,Samsung Tab S9,Tablets,108,0
2025-09-07,STORE-005,5,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,656,0
2025-09-07,STORE-005,5,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,132,0
2025-09-07,STORE-005,5,North,ACC-CAM-001,Outdoor Security Camera,Accessories,338,0
2025-09-07,STORE-005,5,North,ACC-CAS-001,Phone Case Premium,Accessories,385,0
2025-09-07,STORE-005,5,North,ACC-CHG-001,Fast Charger 65W,Accessories,175,0
2025-09-07,STORE-005,5,North,ACC-WAT-001,Smartwatch Pro,Accessories,462,0
2025-09-07,STORE-005,5,North,ACC-WAT-002,Smartwatch Fitness,Accessories,568,0
2025-09-07,STORE-005,5,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,275,0
2025-09-07,STORE-005,5,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,392,0
2025-09-07,STORE-005,5,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,486,0
2025-09-07,STORE-005,5,North,PHN-BUD-001,Budget Phone 4G,Smartphones,107,0
2025-09-07,STORE-005,5,North,PHN-IPH-15,iPhone 15,Smartphones,203,0
2025-09-07,STORE-005,5,North,PHN-OPP-F5,Oppo Find X5,Smartphones,122,0
2025-09-07,STORE-005,5,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,154,0
2025-09-07,STORE-005,5,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,174,0
2025-09-07,STORE-005,5,North,RCH-INT-050,Internet Package 50GB,Recharges,2044,0
2025-09-07,STORE-005,5,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,701,0
2025-09-07,STORE-005,5,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,2500,0
2025-09-07,STORE-005,5,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,1583,0
2025-09-07,STORE-005,5,North,RTR-4G-001,4G Home Router Basic,Routers,350,0
2025-09-07,STORE-005,5,North,RTR-4G-002,4G Router Pro,Routers,230,0
2025-09-07,STORE-005,5,North,RTR-5G-001,5G Router Premium,Routers,296,0
2025-09-07,STORE-005,5,North,RTR-5G-002,5G Router Enterprise,Routers,270,0
2025-09-07,STORE-005,5,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,717,0
2025-09-07,STORE-005,5,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,575,0
2025-09-07,STORE-005,5,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,612,0
2025-09-07,STORE-005,5,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,634,0
2025-09-07,STORE-005,5,North,TAB-IPD-AIR,iPad Air,Tablets,82,0
2025-09-07,STORE-005,5,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,87,0
2025-09-07,STORE-005,5,North,TAB-SAM-S9,Samsung Tab S9,Tablets,141,0
2025-09-08,STORE-001,1,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,434,0
2025-09-08,STORE-001,1,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,235,0
2025-09-08,STORE-001,1,North,ACC-CAM-001,Outdoor Security Camera,Accessories,478,0
2025-09-08,STORE-001,1,North,ACC-CAS-001,Phone Case Premium,Accessories,401,0
2025-09-08,STORE-001,1,North,ACC-CHG-001,Fast Charger 65W,Accessories,404,0
2025-09-08,STORE-001,1,North,ACC-WAT-001,Smartwatch Pro,Accessories,616,0
2025-09-08,STORE-001,1,North,ACC-WAT-002,Smartwatch Fitness,Accessories,540,0
2025-09-08,STORE-001,1,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,126,0
2025-09-08,STORE-001,1,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,238,0
2025-09-08,STORE-001,1,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,195,0
2025-09-08,STORE-001,1,North,PHN-BUD-001,Budget Phone 4G,Smartphones,228,0
2025-09-08,STORE-001,1,North,PHN-IPH-15,iPhone 15,Smartphones,296,0
2025-09-08,STORE-001,1,North,PHN-OPP-F5,Oppo Find X5,Smartphones,241,0
2025-09-08,STORE-001,1,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,274,0
2025-09-08,STORE-001,1,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,145,0
2025-09-08,STORE-001,1,North,RCH-INT-050,Internet Package 50GB,Recharges,973,0
2025-09-08,STORE-001,1,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,704,0
2025-09-08,STORE-001,1,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,1581,0
2025-09-08,STORE-001,1,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,2816,0
2025-09-08,STORE-001,1,North,RTR-4G-001,4G Home Router Basic,Routers,288,0
2025-09-08,STORE-001,1,North,RTR-4G-002,4G Router Pro,Routers,49,0
2025-09-08,STORE-001,1,North,RTR-5G-001,5G Router Premium,Routers,350,0
2025-09-08,STORE-001,1,North,RTR-5G-002,5G Router Enterprise,Routers,285,0
2025-09-08,STORE-001,1,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,888,0
2025-09-08,STORE-001,1,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,180,0
2025-09-08,STORE-001,1,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,729,0
2025-09-08,STORE-001,1,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,533,0
2025-09-08,STORE-001,1,North,TAB-IPD-AIR,iPad Air,Tablets,106,0
2025-09-08,STORE-001,1,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,108,0
2025-09-08,STORE-001,1,North,TAB-SAM-S9,Samsung Tab S9,Tablets,46,0
2025-09-08,STORE-002,2,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,569,0
2025-09-08,STORE-002,2,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,120,0
2025-09-08,STORE-002,2,North,ACC-CAM-001,Outdoor Security Camera,Accessories,682,0
2025-09-08,STORE-002,2,North,ACC-CAS-001,Phone Case Premium,Accessories,539,0
2025-09-08,STORE-002,2,North,ACC-CHG-001,Fast Charger 65W,Accessories,187,0
2025-09-08,STORE-002,2,North,ACC-WAT-001,Smartwatch Pro,Accessories,532,0
2025-09-08,STORE-002,2,North,ACC-WAT-002,Smartwatch Fitness,Accessories,260,0
2025-09-08,STORE-002,2,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,461,0
2025-09-08,STORE-002,2,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,304,0
2025-09-08,STORE-002,2,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,165,0
2025-09-08,STORE-002,2,North,PHN-BUD-001,Budget Phone 4G,Smartphones,118,0
2025-09-08,STORE-002,2,North,PHN-IPH-15,iPhone 15,Smartphones,229,0
2025-09-08,STORE-002,2,North,PHN-OPP-F5,Oppo Find X5,Smartphones,146,0
