num_client,store_id,first_transaction_date,last_transaction_date,tenure_months,nb_transactions,total_spend,arpu_monthly,current_offer,type_abonnement,type_client,nb_upgrades,engagement_months,churn_score,churn_risk
e44f10e9d5df,S07,2024-10-01,2026-03-01,16.95,72,184.21,10.87,,,EXISTANT,0,0,0.4961,medium
e455b2988943,I69,2024-10-01,2026-03-01,16.95,198,37809.0,2230.44,,,EXISTANT,0,0,0.2554,low
e456eae71371,I26,2024-10-01,2026-03-01,16.95,54,930.0,54.86,,,EXISTANT,0,0,0.4723,medium
e45dfea1b015,M10,2024-10-01,2026-03-01,16.95,36,40.0,2.36,,,EXISTANT,0,0,0.6523,high
e45fb6747e38,S22,2024-10-01,2026-03-01,16.95,72,188.6,11.13,,,EXISTANT,0,0,0.4956,medium
e4631f9f5f50,S49,2024-10-01,2026-03-01,16.95,18,300.0,17.7,,,EXISTANT,0,0,0.644,high
e465c3d3de89,S20,2024-10-01,2026-03-01,16.95,18,43.86,2.59,,,EXISTANT,0,0,0.7055,high
e476a961db9e,M10,2024-10-01,2026-03-01,16.95,144,1569.83,92.61,,,EXISTANT,0,0,0.3019,low
e476d6ab52be,I14,2024-10-01,2026-03-01,16.95,36,20.01,1.18,,,EXISTANT,0,0,0.6597,high
e478277eb72b,I06,2024-10-01,2026-03-01,16.95,18,110.0,6.49,,,EXISTANT,0,0,0.679,high
e47e15c662ca,S47,2024-10-01,2026-03-01,16.95,144,2416.0,142.53,,,EXISTANT,0,0,0.2874,low
e47eb91e9355,I04,2024-10-01,2026-03-01,16.95,54,145.0,8.55,,,EXISTANT,0,0,0.555,medium
e482e59367ca,S53,2024-10-01,2026-03-01,16.95,72,1476.0,87.07,,,EXISTANT,0,0,0.3942,low
e486d55b15be,S05,2024-10-01,2026-03-01,16.95,36,110.0,6.49,,,EXISTANT,0,0,0.6239,high
e4870c851dde,S32,2024-10-01,2026-03-01,16.95,72,38.96,2.3,,,EXISTANT,0,0,0.5396,medium
e48e995d1ba6,I74,2024-10-01,2026-03-01,16.95,54,77.5,4.57,,,EXISTANT,0,0,0.5761,high
e4909b89dcc5,S10,2024-10-01,2026-03-01,16.95,54,842.79,49.72,,,EXISTANT,0,0,0.4785,medium
e4910226b421,I94,2024-10-01,2026-03-01,16.95,18,90.0,5.31,,,EXISTANT,0,0,0.6871,high
e4915f66e198,S07,2024-10-01,2026-03-01,16.95,18,300.0,17.7,,,EXISTANT,0,0,0.644,high
e4943db032ff,I40,2024-10-01,2026-03-01,16.95,36,543.9,32.09,,,EXISTANT,0,0,0.5639,high
e4943df1c4bd,S05,2024-10-01,2026-03-01,16.95,18,87.72,5.17,,,EXISTANT,0,0,0.6883,high
e49463317b80,I11,2024-10-01,2026-03-01,16.95,54,70.0,4.13,,,EXISTANT,0,0,0.5784,high
e495055a106c,I04,2024-10-01,2026-03-01,16.95,36,1800.0,106.19,,,EXISTANT,0,0,0.4996,medium
e4968a857886,M10,2024-10-01,2026-03-01,16.95,36,29.82,1.76,,,EXISTANT,0,0,0.6563,high
e49865682a8a,I11,2024-10-01,2026-03-01,16.95,36,690.0,40.7,,,EXISTANT,0,0,0.5487,medium
e49c0c2a3452,I34,2024-10-01,2026-03-01,16.95,36,450.0,26.55,,,EXISTANT,0,0,0.5711,high
e49ed476ed0d,I11,2024-10-01,2026-03-01,16.95,144,900.6,53.13,,,EXISTANT,0,0,0.332,low
e4a332b0bbed,I30,2024-10-01,2026-03-01,16.95,18,559.0,32.98,,,EXISTANT,0,0,0.6181,high
e4a5ec677b8f,S13,2024-10-01,2026-03-01,16.95,72,107.5,6.34,,,EXISTANT,0,0,0.5112,medium
e4ab55621dfe,S41,2024-10-01,2026-03-01,16.95,90,202.0,11.92,,,EXISTANT,0,0,0.4535,medium
e4ac27f5205c,S33,2024-10-01,2026-03-01,16.95,18,597.0,35.22,,,EXISTANT,0,0,0.6146,high
e4ae7c66beb5,I97,2024-10-01,2026-03-01,16.95,54,12870.0,759.23,,,EXISTANT,0,0,0.4136,low
e4b5a88688d5,I29,2024-10-01,2026-03-01,16.95,36,180.0,10.62,,,EXISTANT,0,0,0.6103,high
e4b7908dca2c,M10,2024-10-01,2026-03-01,16.95,108,500.0,29.5,,,EXISTANT,0,0,0.3913,low
e4b86e5b324b,M10,2024-10-01,2026-03-01,16.95,36,92.11,5.43,,,EXISTANT,0,0,0.6309,high
e4baef9280bd,I97,2024-10-01,2026-03-01,16.95,18,270.0,15.93,,,EXISTANT,0,0,0.6498,high
e4bb151f315b,I11,2024-10-01,2026-03-01,16.95,90,1872.0,110.43,,,EXISTANT,0,0,0.3464,low
e4bbf821468c,I68,2024-10-01,2026-03-01,16.95,36,600.0,35.4,,,EXISTANT,0,0,0.5579,medium
e4bcb7b9b48f,S21,2024-10-01,2026-03-01,16.95,162,2961.0,174.68,,,EXISTANT,0,0,0.2765,low
e4bddc073717,S05,2024-10-01,2026-03-01,16.95,108,897.48,52.94,,,EXISTANT,0,0,0.3602,low
e4c00fbf511d,S12,2024-10-01,2026-03-01,16.95,126,752.5,44.39,,,EXISTANT,0,0,0.3529,low
e4c8ff8d3d37,I57,2024-10-01,2026-03-01,16.95,18,15.79,0.93,,,EXISTANT,0,0,0.7171,high
e4ca2ca657c4,I38,2024-10-01,2026-03-01,16.95,90,1421.0,83.83,,,EXISTANT,0,0,0.358,low
e4cf43b35e84,I81,2024-10-01,2026-03-01,16.95,72,106.25,6.27,,,EXISTANT,0,0,0.5114,medium
e4d19e80d609,S10,2024-10-01,2026-03-01,16.95,54,900.0,53.09,,,EXISTANT,0,0,0.4745,medium
e4d73942ee5d,S21,2024-10-01,2026-03-01,16.95,36,660.0,38.93,,,EXISTANT,0,0,0.5512,medium
e4dabbaed7d3,S47,2024-10-01,2026-03-01,16.95,54,2011.9,118.69,,,EXISTANT,0,0,0.4343,low
e4dc26f43f4d,I56,2024-10-01,2026-03-01,16.95,144,4971.7,293.29,,,EXISTANT,0,0,0.2765,low
e4dff9fe22c9,I09,2024-10-01,2026-03-01,16.95,180,2451.0,144.59,,,EXISTANT,0,0,0.2765,low
e4e01b4d20f6,I33,2024-10-01,2026-03-01,16.95,126,122.11,7.2,,,EXISTANT,0,0,0.4288,low
e4e2206ec1cd,I24,2024-10-01,2026-03-01,16.95,90,173.0,10.21,,,EXISTANT,0,0,0.4602,medium
e4e2553b7ea9,S54,2024-10-01,2026-03-01,16.95,144,1260.0,74.33,,,EXISTANT,0,0,0.3125,low
e4e4830d89ea,S07,2024-10-01,2026-03-01,16.95,18,990.0,58.4,,,EXISTANT,0,0,0.585,high
e4e859ecd473,S26,2024-10-01,2026-03-01,16.95,36,575.0,33.92,,,EXISTANT,0,0,0.5606,high
e4e96c96f94f,M10,2024-10-01,2026-03-01,16.95,126,1266.0,74.68,,,EXISTANT,0,0,0.3226,low
e4e9e1ffa539,I28,2024-10-01,2026-03-01,16.95,72,1230.0,72.56,,,EXISTANT,0,0,0.4035,low
e4f20ed91dc8,S42,2024-10-01,2026-03-01,16.95,18,330.0,19.47,,,EXISTANT,0,0,0.6382,high
e4f38baa6388,I69,2024-10-01,2026-03-01,16.95,54,1098.84,64.82,,,EXISTANT,0,0,0.4632,medium
e4f51e615c31,I16,2024-10-01,2026-03-01,16.95,108,590.0,34.81,,,EXISTANT,0,0,0.3832,low
e4f6e811f50e,M10,2024-10-01,2026-03-01,16.95,144,1752.0,103.35,,,EXISTANT,0,0,0.2978,low
e4fcbebd8f81,S10,2024-10-01,2026-03-01,16.95,108,1475.0,87.01,,,EXISTANT,0,0,0.3314,low
e4fed6ac9bd2,I99,2024-10-01,2026-03-01,16.95,36,660.0,38.93,,,EXISTANT,0,0,0.5512,medium
e505f2e8e6a3,I74,2024-10-01,2026-03-01,16.95,36,52.64,3.11,,,EXISTANT,0,0,0.6455,high
e5083adff972,I97,2024-10-01,2026-03-01,16.95,54,1006.71,59.39,,,EXISTANT,0,0,0.4675,medium
e50b19cd4bfb,M10,2024-10-01,2026-03-01,16.95,72,390.0,23.01,,,EXISTANT,0,0,0.4629,medium
e512f07c1e03,I51,2024-10-01,2026-03-01,16.95,162,2277.0,134.33,,,EXISTANT,0,0,0.2822,low
e515af32ba41,I67,2024-10-01,2026-03-01,16.95,54,1008.0,59.46,,,EXISTANT,0,0,0.4674,medium
e51d3df538ca,M01,2024-10-01,2026-03-01,16.95,54,1565.2,92.33,,,EXISTANT,0,0,0.4438,medium
e521f2cb9102,I59,2024-10-01,2026-03-01,16.95,54,4914.0,289.89,,,EXISTANT,0,0,0.4184,low
e52241dc8f9c,M03,2024-10-01,2026-03-01,16.95,18,990.0,58.4,,,EXISTANT,0,0,0.585,high
e52af69776e2,S32,2024-10-01,2026-03-01,16.95,54,57.88,3.41,,,EXISTANT,0,0,0.5823,high
e52c3f9c56cc,S19,2024-10-01,2026-03-01,16.95,72,615.0,36.28,,,EXISTANT,0,0,0.4424,medium
e52c6486c54c,I27,2024-10-01,2026-03-01,16.95,18,300.0,17.7,,,EXISTANT,0,0,0.644,high
e52e660a33ca,S36,2024-10-01,2026-03-01,16.95,54,842.62,49.71,,,EXISTANT,0,0,0.4785,medium
e52f5c43e58c,I61,2024-10-01,2026-03-01,16.95,180,3528.0,208.12,,,EXISTANT,0,0,0.2698,low
e533ee730eaf,M10,2024-10-01,2026-03-01,16.95,54,290.0,17.11,,,EXISTANT,0,0,0.53,medium
e534fac0313e,I17,2024-10-01,2026-03-01,16.95,126,272.0,16.05,,,EXISTANT,0,0,0.401,low
e5353609190a,S26,2024-10-01,2026-03-01,16.95,54,947.61,55.9,,,EXISTANT,0,0,0.4712,medium
e536435705d6,M10,2024-10-01,2026-03-01,16.95,72,995.8,58.74,,,EXISTANT,0,0,0.4157,low
e53e1edd57de,I56,2024-10-01,2026-03-01,16.95,36,648.0,38.23,,,EXISTANT,0,0,0.5526,medium
e53ec1f13ca3,S48,2024-10-01,2026-03-01,16.95,72,1451.62,85.63,,,EXISTANT,0,0,0.3949,low
e5404c91b234,S38,2024-10-01,2026-03-01,16.95,18,26.0,1.53,,,EXISTANT,0,0,0.7124,high
e54259ab670f,M10,2024-10-01,2026-03-01,16.95,162,356.0,21.0,,,EXISTANT,0,0,0.3705,low
e54649b513e9,S32,2024-10-01,2026-03-01,16.95,36,660.0,38.93,,,EXISTANT,0,0,0.5512,medium
e54860ef3f1b,S51,2024-10-01,2026-03-01,16.95,234,1678.0,98.99,,,EXISTANT,0,0,0.2829,low
e54914c8cec6,I79,2024-10-01,2026-03-01,16.95,18,90.0,5.31,,,EXISTANT,0,0,0.6871,high
e54bcfd81f9d,I38,2024-10-01,2026-03-01,16.95,18,1134.0,66.9,,,EXISTANT,0,0,0.578,high
e54c00233d60,I86,2024-10-01,2026-03-01,16.95,108,197.97,11.68,,,EXISTANT,0,0,0.4306,low
e54e0e463dec,M10,2024-10-01,2026-03-01,16.95,144,2604.07,153.62,,,EXISTANT,0,0,0.2858,low
e55196d89b8d,S25,2024-10-01,2026-03-01,16.95,36,0.0,0.0,,,EXISTANT,0,0,0.6673,high
e554089cc308,S05,2024-10-01,2026-03-01,16.95,36,45.0,2.65,,,EXISTANT,0,0,0.6493,high
e559c6677ba5,I93,2024-10-01,2026-03-01,16.95,36,630.0,37.17,,,EXISTANT,0,0,0.5543,medium
e55d53111fc8,I24,2024-10-01,2026-03-01,16.95,18,45.0,2.65,,,EXISTANT,0,0,0.7044,high
e5649d8c8ffa,I93,2024-10-01,2026-03-01,16.95,72,1140.0,67.25,,,EXISTANT,0,0,0.4087,low
e56c9c7be0dd,M01,2024-10-01,2026-03-01,16.95,198,1320.54,77.9,,,EXISTANT,0,0,0.2964,low
e5724816265c,S55,2024-10-01,2026-03-01,16.95,54,1044.0,61.59,,,EXISTANT,0,0,0.4658,medium
e575c6957eb7,I08,2024-10-01,2026-03-01,16.95,36,551.0,32.5,,,EXISTANT,0,0,0.5632,high
e57a0bb01305,I43,2024-10-01,2026-03-01,16.95,36,78.95,4.66,,,EXISTANT,0,0,0.6367,high
e580216ee3d0,S53,2024-10-01,2026-03-01,16.95,72,1012.63,59.74,,,EXISTANT,0,0,0.4148,low
e5819fff238f,I24,2024-10-01,2026-03-01,16.95,36,100.88,5.95,,,EXISTANT,0,0,0.627,high
e58686003251,I39,2024-10-01,2026-03-01,16.95,36,1800.0,106.19,,,EXISTANT,0,0,0.4996,medium
e58ad549e03f,I32,2024-10-01,2026-03-01,16.95,18,1980.0,116.8,,,EXISTANT,0,0,0.5513,medium
e5925b2924be,I13,2024-10-01,2026-03-01,16.95,90,1325.0,78.16,,,EXISTANT,0,0,0.361,low
e599013550b3,S02,2024-10-01,2026-03-01,16.95,54,52.53,3.1,,,EXISTANT,0,0,0.5846,high
e599f6171024,S47,2024-10-01,2026-03-01,16.95,36,1100.0,64.89,,,EXISTANT,0,0,0.5243,medium
e59ba988f50c,I08,2024-10-01,2026-03-01,16.95,90,186.74,11.02,,,EXISTANT,0,0,0.4577,medium
e59d4ef7dadd,M10,2024-10-01,2026-03-01,16.95,90,438.0,25.84,,,EXISTANT,0,0,0.4205,low
e5a163c69f3f,S42,2024-10-01,2026-03-01,16.95,18,25.0,1.47,,,EXISTANT,0,0,0.7127,high
e5a2bd40a4b3,I17,2024-10-01,2026-03-01,16.95,36,690.0,40.7,,,EXISTANT,0,0,0.5487,medium
e5a6b38c1ede,S44,2024-10-01,2026-03-01,16.95,54,800.0,47.19,,,EXISTANT,0,0,0.4813,medium
e5a6d27ea30f,I20,2024-10-01,2026-03-01,16.95,90,1800.0,106.19,,,EXISTANT,0,0,0.348,low
e5a783e9b959,I27,2024-10-01,2026-03-01,16.95,108,3465.8,204.46,,,EXISTANT,0,0,0.3072,low
e5aafdba1d41,S02,2024-10-01,2026-03-01,16.95,90,65.7,3.88,,,EXISTANT,0,0,0.489,medium
e5ac5cee4fc0,I28,2024-10-01,2026-03-01,16.95,72,1230.0,72.56,,,EXISTANT,0,0,0.4035,low
e5ad205fff43,I53,2024-10-01,2026-03-01,16.95,72,420.0,24.78,,,EXISTANT,0,0,0.4598,medium
e5adfa9bc0b2,S18,2024-10-01,2026-03-01,16.95,72,35061.0,2068.33,,,EXISTANT,0,0,0.3583,low
e5afc1ff1368,I11,2024-10-01,2026-03-01,16.95,54,990.0,58.4,,,EXISTANT,0,0,0.4685,medium
e5b16cd5e691,S45,2024-10-01,2026-03-01,16.95,72,2952.0,174.15,,,EXISTANT,0,0,0.3726,low
e5b240316be4,I11,2024-10-01,2026-03-01,16.95,54,870.0,51.32,,,EXISTANT,0,0,0.4769,medium
e5b715caed63,S07,2024-10-01,2026-03-01,16.95,54,56.0,3.3,,,EXISTANT,0,0,0.5828,high
e5baf2bc11fc,I08,2024-10-01,2026-03-01,16.95,54,1350.0,79.64,,,EXISTANT,0,0,0.4507,medium
e5bb192cadef,S47,2024-10-01,2026-03-01,16.95,126,0.0,0.0,,,EXISTANT,0,0,0.4748,medium
e5bc87b06c25,I80,2024-10-01,2026-03-01,16.95,54,796.0,46.96,,,EXISTANT,0,0,0.4815,medium
e5bcce7a991e,M10,2024-10-01,2026-03-01,16.95,54,122.81,7.24,,,EXISTANT,0,0,0.5598,high
e5be39c4d306,I60,2024-10-01,2026-03-01,16.95,54,2790.0,164.59,,,EXISTANT,0,0,0.4263,low
e5c9535d7e72,I94,2024-10-01,2026-03-01,16.95,18,360.0,21.24,,,EXISTANT,0,0,0.6346,high
e5cb78d3be46,I27,2024-10-01,2026-03-01,16.95,36,270.0,15.93,,,EXISTANT,0,0,0.5946,high
e5cdb9a1613d,I02,2024-10-01,2026-03-01,16.95,54,1546.9,91.26,,,EXISTANT,0,0,0.4445,medium
e5ce0fc81ddc,I68,2024-10-01,2026-03-01,16.95,36,42.0,2.48,,,EXISTANT,0,0,0.6513,high
e5ce89ce06ff,I29,2024-10-01,2026-03-01,16.95,36,52.5,3.1,,,EXISTANT,0,0,0.6461,high
e5d56c463aac,I37,2024-10-01,2026-03-01,16.95,36,720.0,42.47,,,EXISTANT,0,0,0.5469,medium
e5d76631f4a0,S45,2024-10-01,2026-03-01,16.95,180,320.0,18.88,,,EXISTANT,0,0,0.3714,low
e5d985788b75,I91,2024-10-01,2026-03-01,16.95,72,1960.0,115.62,,,EXISTANT,0,0,0.3828,low
e5dc05fdf687,I83,2024-10-01,2026-03-01,16.95,72,1290.0,76.1,,,EXISTANT,0,0,0.4007,low
e5de2a43a320,S27,2024-10-01,2026-03-01,16.95,72,350.88,20.7,,,EXISTANT,0,0,0.4668,medium
e5e33fb8206f,S13,2024-10-01,2026-03-01,16.95,108,130.0,7.67,,,EXISTANT,0,0,0.4429,medium
e5ea533808a0,I26,2024-10-01,2026-03-01,16.95,72,1200.0,70.79,,,EXISTANT,0,0,0.4052,low
e5eb3e4f90bb,I65,2024-10-01,2026-03-01,16.95,18,0.0,0.0,,,EXISTANT,0,0,0.7224,high
e5ebcb035ee3,I09,2024-10-01,2026-03-01,16.95,90,98.0,5.78,,,EXISTANT,0,0,0.4773,medium
e5f31088b781,T06,2024-10-01,2026-03-01,16.95,90,0.0,0.0,,,EXISTANT,0,0,0.5156,medium
e5f43e148742,I38,2024-10-01,2026-03-01,16.95,108,897.83,52.97,,,EXISTANT,0,0,0.3602,low
e5f93e64f66b,S25,2024-10-01,2026-03-01,16.95,180,7788.0,459.43,,,EXISTANT,0,0,0.2631,low
e5fbb2ce3944,I82,2024-10-01,2026-03-01,16.95,54,1116.0,65.84,,,EXISTANT,0,0,0.4623,medium
e6045714a179,I10,2024-10-01,2026-03-01,16.95,72,1200.42,70.82,,,EXISTANT,0,0,0.4048,low
e60a1fba29eb,I58,2024-10-01,2026-03-01,16.95,72,102.65,6.06,,,EXISTANT,0,0,0.5127,medium
e60d2ea28318,S30,2024-10-01,2026-03-01,16.95,54,290.0,17.11,,,EXISTANT,0,0,0.53,medium
e619b0185c29,I38,2024-10-01,2026-03-01,16.95,18,17.54,1.03,,,EXISTANT,0,0,0.7167,high
e61a94484c4c,I65,2024-10-01,2026-03-01,16.95,90,19404.0,1144.69,,,EXISTANT,0,0,0.3217,low
e61edbe75fa1,I43,2024-10-01,2026-03-01,16.95,126,2428.2,143.24,,,EXISTANT,0,0,0.2979,low
e62fda2f93b3,I94,2024-10-01,2026-03-01,16.95,36,105.26,6.21,,,EXISTANT,0,0,0.6254,high
e6300b88cbab,M10,2024-10-01,2026-03-01,16.95,72,179.83,10.61,,,EXISTANT,0,0,0.4971,medium
e6321a866478,S01,2024-10-01,2026-03-01,16.95,18,1448.7,85.46,,,EXISTANT,0,0,0.5638,high
e63314fb0d5e,S48,2024-10-01,2026-03-01,16.95,36,207.0,12.21,,,EXISTANT,0,0,0.6046,high
e63ad6880206,M10,2024-10-01,2026-03-01,16.95,126,1182.0,69.73,,,EXISTANT,0,0,0.3276,low
e63c8f8e988f,I94,2024-10-01,2026-03-01,16.95,90,1186.0,69.96,,,EXISTANT,0,0,0.3683,low
e64e86b50e8c,I13,2024-10-01,2026-03-01,16.95,72,80.0,4.72,,,EXISTANT,0,0,0.5224,medium
e64ec8092d41,M10,2024-10-01,2026-03-01,16.95,54,135.97,8.02,,,EXISTANT,0,0,0.5569,medium
e65bc403e430,I79,2024-10-01,2026-03-01,16.95,36,828.0,48.85,,,EXISTANT,0,0,0.5411,medium
e65d75607a7d,I75,2024-10-01,2026-03-01,16.95,90,3309.9,195.26,,,EXISTANT,0,0,0.3327,low
e65f163712e5,S21,2024-10-01,2026-03-01,16.95,54,1080.0,63.71,,,EXISTANT,0,0,0.4638,medium
e6692b609c48,M10,2024-10-01,2026-03-01,16.95,90,356.76,21.05,,,EXISTANT,0,0,0.4285,low
e66dc21b4076,M10,2024-10-01,2026-03-01,16.95,72,185.0,10.91,,,EXISTANT,0,0,0.4958,medium
e66f0b258dca,S45,2024-10-01,2026-03-01,16.95,180,7934.46,468.07,,,EXISTANT,0,0,0.2629,low
e67140befb6b,S48,2024-10-01,2026-03-01,16.95,54,1404.8,82.87,,,EXISTANT,0,0,0.4489,medium
e673bb2762e1,S16,2024-10-01,2026-03-01,16.95,18,44.21,2.61,,,EXISTANT,0,0,0.7048,high
e675a02e7210,S33,2024-10-01,2026-03-01,16.95,126,5151.4,303.89,,,EXISTANT,0,0,0.2868,low
e678981670b5,I57,2024-10-01,2026-03-01,16.95,18,100.0,5.9,,,EXISTANT,0,0,0.683,high
e67cd758cc27,M10,2024-10-01,2026-03-01,16.95,180,1169.54,68.99,,,EXISTANT,0,0,0.3074,low
e67dae07707b,I58,2024-10-01,2026-03-01,16.95,18,270.0,15.93,,,EXISTANT,0,0,0.6498,high
e67eb3128ce9,S27,2024-10-01,2026-03-01,16.95,36,1003.2,59.18,,,EXISTANT,0,0,0.5289,medium
e67ecc05e678,I87,2024-10-01,2026-03-01,16.95,144,267.47,15.78,,,EXISTANT,0,0,0.3927,low
e6801c786c7d,I99,2024-10-01,2026-03-01,16.95,36,175.44,10.35,,,EXISTANT,0,0,0.6115,high
e680e790952b,I38,2024-10-01,2026-03-01,16.95,108,2001.85,118.09,,,EXISTANT,0,0,0.3191,low
e6815811f7d0,I95,2024-10-01,2026-03-01,16.95,54,30.54,1.8,,,EXISTANT,0,0,0.5947,high
e681abaec8c5,I32,2024-10-01,2026-03-01,16.95,36,437.0,25.78,,,EXISTANT,0,0,0.5722,high
e68319cb24f7,I47,2024-10-01,2026-03-01,16.95,54,900.0,53.09,,,EXISTANT,0,0,0.4745,medium
e6844cc0876d,M14,2024-10-01,2026-03-01,16.95,54,114.49,6.75,,,EXISTANT,0,0,0.5615,high
e6858309eeed,I67,2024-10-01,2026-03-01,16.95,72,2664.0,157.16,,,EXISTANT,0,0,0.3748,low
e68cfaee4bd9,S09,2024-10-01,2026-03-01,16.95,54,1600.0,94.39,,,EXISTANT,0,0,0.4428,medium
e690329bea00,I53,2024-10-01,2026-03-01,16.95,108,2360.97,139.28,,,EXISTANT,0,0,0.3144,low
e6916260c8f3,S34,2024-10-01,2026-03-01,16.95,36,0.0,0.0,,,EXISTANT,0,0,0.6673,high
e6974c3aad77,I88,2024-10-01,2026-03-01,16.95,72,1410.0,83.18,,,EXISTANT,0,0,0.3963,low
e69992bc78e6,I87,2024-10-01,2026-03-01,16.95,18,300.0,17.7,,,EXISTANT,0,0,0.644,high
e69a6f9b0413,I08,2024-10-01,2026-03-01,16.95,36,52.5,3.1,,,EXISTANT,0,0,0.6461,high
e69b7ec3de54,I32,2024-10-01,2026-03-01,16.95,54,0.0,0.0,,,EXISTANT,0,0,0.606,high
e69c1ce72190,M14,2024-10-01,2026-03-01,16.95,90,1908.0,112.56,,,EXISTANT,0,0,0.3457,low
e69c4e4947d4,S26,2024-10-01,2026-03-01,16.95,54,145.0,8.55,,,EXISTANT,0,0,0.555,medium
e69d1475bc16,M10,2024-10-01,2026-03-01,16.95,126,862.0,50.85,,,EXISTANT,0,0,0.3468,low
e6a0f0ecbcf1,I46,2024-10-01,2026-03-01,16.95,36,1068.9,63.06,,,EXISTANT,0,0,0.5258,medium
e6a1708a5578,S26,2024-10-01,2026-03-01,16.95,108,640.0,37.76,,,EXISTANT,0,0,0.3763,low
e6a34ac59197,I99,2024-10-01,2026-03-01,16.95,54,965.32,56.95,,,EXISTANT,0,0,0.4697,medium
e6a58fe57902,T06,2024-10-01,2026-03-01,16.95,108,0.0,0.0,,,EXISTANT,0,0,0.4907,medium
e6b29f71c0b3,I99,2024-10-01,2026-03-01,16.95,18,310.27,18.3,,,EXISTANT,0,0,0.6413,high
e6b2dc12c7f3,I84,2024-10-01,2026-03-01,16.95,90,122.5,7.23,,,EXISTANT,0,0,0.4696,medium
e6b4ddc6952f,S05,2024-10-01,2026-03-01,16.95,54,280.0,16.52,,,EXISTANT,0,0,0.5315,medium
e6b658eac216,I70,2024-10-01,2026-03-01,16.95,54,403.94,23.83,,,EXISTANT,0,0,0.5135,medium
e6b7436e3efb,I81,2024-10-01,2026-03-01,16.95,72,925.0,54.57,,,EXISTANT,0,0,0.4207,low
e6b8565674b8,I43,2024-10-01,2026-03-01,16.95,108,3780.0,222.99,,,EXISTANT,0,0,0.3058,low
e6be500afbe3,S46,2024-10-01,2026-03-01,16.95,18,300.0,17.7,,,EXISTANT,0,0,0.644,high
e6be54bccbeb,I45,2024-10-01,2026-03-01,16.95,108,370.0,21.83,,,EXISTANT,0,0,0.4017,low
e6bed4205a29,I27,2024-10-01,2026-03-01,16.95,108,2305.93,136.03,,,EXISTANT,0,0,0.315,low
e6bed51d3735,S26,2024-10-01,2026-03-01,16.95,36,42.0,2.48,,,EXISTANT,0,0,0.6513,high
e6c2356d9c94,I03,2024-10-01,2026-03-01,16.95,36,1598.0,94.27,,,EXISTANT,0,0,0.5041,medium
e6c31de575fe,I87,2024-10-01,2026-03-01,16.95,36,594.0,35.04,,,EXISTANT,0,0,0.5596,high
e6cb703a437e,I05,2024-10-01,2026-03-01,16.95,18,55.0,3.24,,,EXISTANT,0,0,0.6998,high
e6cc6a2c1ccb,I86,2024-10-01,2026-03-01,16.95,72,76.0,4.48,,,EXISTANT,0,0,0.5242,medium
e6cfd44bb4b4,I13,2024-10-01,2026-03-01,16.95,162,946.2,55.82,,,EXISTANT,0,0,0.3227,low
e6dfa534bbd4,I01,2024-10-01,2026-03-01,16.95,54,3819.3,225.31,,,EXISTANT,0,0,0.4209,low
e6e17aa45d72,S46,2024-10-01,2026-03-01,16.95,72,20862.0,1230.7,,,EXISTANT,0,0,0.3595,low
e6e2902e7b31,I65,2024-10-01,2026-03-01,16.95,36,74.56,4.4,,,EXISTANT,0,0,0.6385,high
e6e366fd14e1,I19,2024-10-01,2026-03-01,16.95,108,1740.0,102.65,,,EXISTANT,0,0,0.3244,low
e6e739f2985b,M04,2024-10-01,2026-03-01,16.95,90,47952.0,2828.8,,,EXISTANT,0,0,0.32,low
e6e907f5c207,S54,2024-10-01,2026-03-01,16.95,54,624.0,36.81,,,EXISTANT,0,0,0.4942,medium
e6eb889bff0e,S54,2024-10-01,2026-03-01,16.95,108,1066.0,62.89,,,EXISTANT,0,0,0.3492,low
e6f4128bd256,M10,2024-10-01,2026-03-01,16.95,36,115.0,6.78,,,EXISTANT,0,0,0.6226,high
e6f437f77d06,I37,2024-10-01,2026-03-01,16.95,36,184.21,10.87,,,EXISTANT,0,0,0.6097,high
e6f4a426ec84,M10,2024-10-01,2026-03-01,16.95,72,565.79,33.38,,,EXISTANT,0,0,0.449,medium
e6f75be88be3,I57,2024-10-01,2026-03-01,16.95,36,44.0,2.6,,,EXISTANT,0,0,0.6499,high
e6f766011e22,I56,2024-10-01,2026-03-01,16.95,144,333.91,19.7,,,EXISTANT,0,0,0.3789,low
e6fa24b57d7c,I55,2024-10-01,2026-03-01,16.95,72,87.69,5.17,,,EXISTANT,0,0,0.52,medium
e6fa81b851fd,S24,2024-10-01,2026-03-01,16.95,72,400.0,23.6,,,EXISTANT,0,0,0.4617,medium
e6fdf43ce2e7,M14,2024-10-01,2026-03-01,16.95,162,25645.0,1512.86,,,EXISTANT,0,0,0.2628,low
e700edfcd4ba,I14,2024-10-01,2026-03-01,16.95,90,19195.0,1132.36,,,EXISTANT,0,0,0.3218,low
e70f601d812b,I25,2024-10-01,2026-03-01,16.95,54,810.0,47.78,,,EXISTANT,0,0,0.4807,medium
e70fb77d6810,I37,2024-10-01,2026-03-01,16.95,36,792.0,46.72,,,EXISTANT,0,0,0.543,medium
e710ef2a70e0,I57,2024-10-01,2026-03-01,16.95,18,210.53,12.42,,,EXISTANT,0,0,0.6588,high
e7181526c65c,I07,2024-10-01,2026-03-01,16.95,54,155.0,9.14,,,EXISTANT,0,0,0.5534,medium
e71ce6a9d523,S07,2024-10-01,2026-03-01,16.95,36,425.0,25.07,,,EXISTANT,0,0,0.573,high
