date,store_id,objectif_ca,objectif_transactions,objectif_panier_moyen
2024-11-26,I75,4655.13,19,245.01
2024-11-27,I75,4900.14,20,245.01
2024-11-28,I75,5145.15,21,245.01
2024-11-29,I75,5390.16,22,245.01
2024-11-30,I75,6370.18,26,245.01
2024-12-01,I75,4827.57,16,301.72
2024-12-02,I75,5431.01,18,301.72
2024-12-03,I75,5732.73,19,301.72
2024-12-04,I75,6034.46,20,301.72
2024-12-05,I75,6336.18,21,301.72
2024-12-06,I75,6637.9,22,301.72
2024-12-07,I75,7844.79,26,301.72
2024-12-08,I75,4827.57,16,301.72
2024-12-09,I75,5431.01,18,301.72
2024-12-10,I75,5732.73,19,301.72
2024-12-11,I75,6034.46,20,301.72
2024-12-12,I75,6336.18,21,301.72
2024-12-13,I75,6637.9,22,301.72
2024-12-14,I75,7844.79,26,301.72
2024-12-15,I75,4827.57,16,301.72
2024-12-16,I75,5431.01,18,301.72
2024-12-17,I75,5732.73,19,301.72
2024-12-18,I75,6034.46,20,301.72
2024-12-19,I75,6336.18,21,301.72
2024-12-20,I75,6637.9,22,301.72
2024-12-21,I75,7844.79,26,301.72
2024-12-22,I75,4827.57,16,301.72
2024-12-23,I75,5431.01,18,301.72
2024-12-24,I75,5732.73,19,301.72
2024-12-25,I75,6034.46,20,301.72
2024-12-26,I75,6336.18,21,301.72
2024-12-27,I75,6637.9,22,301.72
2024-12-28,I75,7844.79,26,301.72
2024-12-29,I75,4827.57,16,301.72
2024-12-30,I75,5431.01,18,301.72
2024-12-31,I75,5732.73,19,301.72
2025-01-01,I75,4759.96,20,238.0
2025-01-02,I75,4997.96,21,238.0
2025-01-03,I75,5235.96,22,238.0
2025-01-04,I75,6187.95,25,247.52
2025-01-05,I75,3807.97,16,238.0
2025-01-06,I75,4283.96,18,238.0
2025-01-07,I75,4521.96,19,238.0
2025-01-08,I75,4759.96,20,238.0
2025-01-09,I75,4997.96,21,238.0
2025-01-10,I75,5235.96,22,238.0
2025-01-11,I75,6187.95,25,247.52
2025-01-12,I75,3807.97,16,238.0
2025-01-13,I75,4283.96,18,238.0
2025-01-14,I75,4521.96,19,238.0
2025-01-15,I75,4759.96,20,238.0
2025-01-16,I75,4997.96,21,238.0
2025-01-17,I75,5235.96,22,238.0
2025-01-18,I75,6187.95,25,247.52
2025-01-19,I75,3807.97,16,238.0
2025-01-20,I75,4283.96,18,238.0
2025-01-21,I75,4521.96,19,238.0
2025-01-22,I75,4759.96,20,238.0
2025-01-23,I75,4997.96,21,238.0
2025-01-24,I75,5235.96,22,238.0
2025-01-25,I75,6187.95,25,247.52
2025-01-26,I75,3807.97,16,238.0
2025-01-27,I75,4283.96,18,238.0
2025-01-28,I75,4521.96,19,238.0
2025-01-29,I75,4759.96,20,238.0
2025-01-30,I75,4997.96,21,238.0
2025-01-31,I75,5235.96,22,238.0
2025-02-01,I75,6053.03,26,232.81
2025-02-02,I75,3724.94,16,232.81
2025-02-03,I75,4190.56,18,232.81
2025-02-04,I75,4423.37,19,232.81
2025-02-05,I75,4656.18,20,232.81
2025-02-06,I75,4888.99,21,232.81
2025-02-07,I75,5121.8,22,232.81
2025-02-08,I75,6053.03,26,232.81
2025-02-09,I75,3724.94,16,232.81
2025-02-10,I75,4190.56,18,232.81
2025-02-11,I75,4423.37,19,232.81
2025-02-12,I75,4656.18,20,232.81
2025-02-13,I75,4888.99,21,232.81
2025-02-14,I75,5121.8,22,232.81
2025-02-15,I75,6053.03,26,232.81
2025-02-16,I75,3724.94,16,232.81
2025-02-17,I75,4190.56,18,232.81
2025-02-18,I75,4423.37,19,232.81
2025-02-19,I75,4656.18,20,232.81
2025-02-20,I75,4888.99,21,232.81
2025-02-21,I75,5121.8,22,232.81
2025-02-22,I75,6053.03,26,232.81
2025-02-23,I75,3724.94,16,232.81
2025-02-24,I75,4190.56,18,232.81
2025-02-25,I75,4423.37,19,232.81
2025-02-26,I75,4656.18,20,232.81
2025-02-27,I75,4888.99,21,232.81
2025-02-28,I75,5121.8,22,232.81
2025-03-01,I75,5865.29,26,225.59
2025-03-02,I75,3609.41,16,225.59
2025-03-03,I75,4060.59,18,225.59
2025-03-04,I75,4286.18,19,225.59
2025-03-05,I75,4511.76,20,225.59
2025-03-06,I75,4737.35,21,225.59
2025-03-07,I75,4962.94,22,225.59
2025-03-08,I75,5865.29,26,225.59
2025-03-09,I75,3609.41,16,225.59
2025-03-10,I75,4060.59,18,225.59
2025-03-11,I75,4286.18,19,225.59
2025-03-12,I75,4511.76,20,225.59
2025-03-13,I75,4737.35,21,225.59
2025-03-14,I75,4962.94,22,225.59
2025-03-15,I75,5865.29,26,225.59
2025-03-16,I75,3609.41,16,225.59
2025-03-17,I75,4060.59,18,225.59
2025-03-18,I75,4286.18,19,225.59
2025-03-19,I75,4511.76,20,225.59
2025-03-20,I75,4737.35,21,225.59
2025-03-21,I75,4962.94,22,225.59
2025-03-22,I75,5865.29,26,225.59
2025-03-23,I75,3609.41,16,225.59
2025-03-24,I75,4060.59,18,225.59
2025-03-25,I75,4286.18,19,225.59
2025-03-26,I75,4511.76,20,225.59
2025-03-27,I75,4737.35,21,225.59
2025-03-28,I75,4962.94,22,225.59
2025-03-29,I75,5865.29,26,225.59
2025-03-30,I75,3609.41,16,225.59
2025-03-31,I75,4060.59,18,225.59
2025-04-01,I75,4697.2,19,247.22
2025-04-02,I75,4944.42,20,247.22
2025-04-03,I75,5191.64,21,247.22
2025-04-04,I75,5438.86,22,247.22
2025-04-05,I75,6427.74,26,247.22
2025-04-06,I75,3955.53,16,247.22
2025-04-07,I75,4449.98,18,247.22
2025-04-08,I75,4697.2,19,247.22
2025-04-09,I75,4944.42,20,247.22
2025-04-10,I75,5191.64,21,247.22
2025-04-11,I75,5438.86,22,247.22
2025-04-12,I75,6427.74,26,247.22
2025-04-13,I75,3955.53,16,247.22
2025-04-14,I75,4449.98,18,247.22
2025-04-15,I75,4697.2,19,247.22
2025-04-16,I75,4944.42,20,247.22
2025-04-17,I75,5191.64,21,247.22
2025-04-18,I75,5438.86,22,247.22
2025-04-19,I75,6427.74,26,247.22
2025-04-20,I75,3955.53,16,247.22
2025-04-21,I75,4449.98,18,247.22
2025-04-22,I75,4697.2,19,247.22
2025-04-23,I75,4944.42,20,247.22
2025-04-24,I75,5191.64,21,247.22
2025-04-25,I75,5438.86,22,247.22
2025-04-26,I75,6427.74,26,247.22
2025-04-27,I75,3955.53,16,247.22
2025-04-28,I75,4449.98,18,247.22
2025-04-29,I75,4697.2,19,247.22
2025-04-30,I75,4944.42,20,247.22
2025-05-01,I75,4685.18,20,234.26
2025-05-02,I75,4908.28,21,233.73
2025-05-03,I75,5800.7,25,232.03
2025-05-04,I75,3569.66,16,223.1
2025-05-05,I75,4015.87,17,236.23
2025-05-06,I75,4238.97,18,235.5
2025-05-07,I75,4462.08,19,234.85
2025-05-08,I75,4685.18,20,234.26
2025-05-09,I75,4908.28,21,233.73
2025-05-10,I75,5800.7,25,232.03
2025-05-11,I75,3569.66,16,223.1
2025-05-12,I75,4015.87,17,236.23
2025-05-13,I75,4238.97,18,235.5
2025-05-14,I75,4462.08,19,234.85
2025-05-15,I75,4685.18,20,234.26
2025-05-16,I75,4908.28,21,233.73
2025-05-17,I75,5800.7,25,232.03
2025-05-18,I75,3569.66,16,223.1
2025-05-19,I75,4015.87,17,236.23
2025-05-20,I75,4238.97,18,235.5
2025-05-21,I75,4462.08,19,234.85
2025-05-22,I75,4685.18,20,234.26
2025-05-23,I75,4908.28,21,233.73
2025-05-24,I75,5800.7,25,232.03
2025-05-25,I75,3569.66,16,223.1
2025-05-26,I75,4015.87,17,236.23
2025-05-27,I75,4238.97,18,235.5
2025-05-28,I75,4462.08,19,234.85
2025-05-29,I75,4685.18,20,234.26
2025-05-30,I75,4908.28,21,233.73
2025-05-31,I75,5800.7,25,232.03
2025-06-01,I75,3587.68,16,224.23
2025-06-02,I75,4036.14,17,237.42
2025-06-03,I75,4260.37,18,236.69
2025-06-04,I75,4484.59,19,236.03
2025-06-05,I75,4708.82,20,235.44
2025-06-06,I75,4933.05,21,234.91
2025-06-07,I75,5829.97,25,233.2
2025-06-08,I75,3587.68,16,224.23
2025-06-09,I75,4036.14,17,237.42
2025-06-10,I75,4260.37,18,236.69
2025-06-11,I75,4484.59,19,236.03
2025-06-12,I75,4708.82,20,235.44
2025-06-13,I75,4933.05,21,234.91
2025-06-14,I75,5829.97,25,233.2
2025-06-15,I75,3587.68,16,224.23
2025-06-16,I75,4036.14,17,237.42
2025-06-17,I75,4260.37,18,236.69
2025-06-18,I75,4484.59,19,236.03
2025-06-19,I75,4708.82,20,235.44
2025-06-20,I75,4933.05,21,234.91
2025-06-21,I75,5829.97,25,233.2
2025-06-22,I75,3587.68,16,224.23
2025-06-23,I75,4036.14,17,237.42
2025-06-24,I75,4260.37,18,236.69
2025-06-25,I75,4484.59,19,236.03
2025-06-26,I75,4708.82,20,235.44
2025-06-27,I75,4933.05,21,234.91
2025-06-28,I75,5829.97,25,233.2
2025-06-29,I75,3587.68,16,224.23
2025-06-30,I75,4036.14,17,237.42
2025-07-01,I75,4603.37,19,242.28
2025-07-02,I75,4845.65,20,242.28
2025-07-03,I75,5087.93,21,242.28
2025-07-04,I75,5330.21,22,242.28
2025-07-05,I75,6299.34,26,242.28
2025-07-06,I75,3876.52,16,242.28
2025-07-07,I75,4361.08,18,242.28
2025-07-08,I75,4603.37,19,242.28
2025-07-09,I75,4845.65,20,242.28
2025-07-10,I75,5087.93,21,242.28
2025-07-11,I75,5330.21,22,242.28
2025-07-12,I75,6299.34,26,242.28
2025-07-13,I75,3876.52,16,242.28
2025-07-14,I75,4361.08,18,242.28
2025-07-15,I75,4603.37,19,242.28
2025-07-16,I75,4845.65,20,242.28
2025-07-17,I75,5087.93,21,242.28
2025-07-18,I75,5330.21,22,242.28
2025-07-19,I75,6299.34,26,242.28
2025-07-20,I75,3876.52,16,242.28
2025-07-21,I75,4361.08,18,242.28
2025-07-22,I75,4603.37,19,242.28
2025-07-23,I75,4845.65,20,242.28
2025-07-24,I75,5087.93,21,242.28
2025-07-25,I75,5330.21,22,242.28
2025-07-26,I75,6299.34,26,242.28
2025-07-27,I75,3876.52,16,242.28
2025-07-28,I75,4361.08,18,242.28
2025-07-29,I75,4603.37,19,242.28
2025-07-30,I75,4845.65,20,242.28
2025-07-31,I75,5087.93,21,242.28
2025-08-01,I75,5192.72,22,236.03
2025-08-02,I75,6136.85,26,236.03
2025-08-03,I75,3776.52,16,236.03
2025-08-04,I75,4248.59,18,236.03
2025-08-05,I75,4484.62,19,236.03
2025-08-06,I75,4720.65,20,236.03
2025-08-07,I75,4956.69,21,236.03
2025-08-08,I75,5192.72,22,236.03
2025-08-09,I75,6136.85,26,236.03
2025-08-10,I75,3776.52,16,236.03
2025-08-11,I75,4248.59,18,236.03
2025-08-12,I75,4484.62,19,236.03
2025-08-13,I75,4720.65,20,236.03
2025-08-14,I75,4956.69,21,236.03
2025-08-15,I75,5192.72,22,236.03
2025-08-16,I75,6136.85,26,236.03
2025-08-17,I75,3776.52,16,236.03
2025-08-18,I75,4248.59,18,236.03
2025-08-19,I75,4484.62,19,236.03
2025-08-20,I75,4720.65,20,236.03
2025-08-21,I75,4956.69,21,236.03
2025-08-22,I75,5192.72,22,236.03
2025-08-23,I75,6136.85,26,236.03
2025-08-24,I75,3776.52,16,236.03
2025-08-25,I75,4248.59,18,236.03
2025-08-26,I75,4484.62,19,236.03
2025-08-27,I75,4720.65,20,236.03
2025-08-28,I75,4956.69,21,236.03
2025-08-29,I75,5192.72,22,236.03
2025-08-30,I75,6136.85,26,236.03
2025-08-31,I75,3776.52,16,236.03
2025-09-01,I75,4792.43,18,266.25
2025-09-02,I75,5058.68,19,266.25
2025-09-03,I75,5324.93,20,266.25
2025-09-04,I75,5591.17,21,266.25
2025-09-05,I75,5857.42,22,266.25
2025-09-06,I75,6922.41,26,266.25
2025-09-07,I75,4259.94,16,266.25
2025-09-08,I75,4792.43,18,266.25
2025-09-09,I75,5058.68,19,266.25
2025-09-10,I75,5324.93,20,266.25
2025-09-11,I75,5591.17,21,266.25
2025-09-12,I75,5857.42,22,266.25
2025-09-13,I75,6922.41,26,266.25
2025-09-14,I75,4259.94,16,266.25
2025-09-15,I75,4792.43,18,266.25
2025-09-16,I75,5058.68,19,266.25
2025-09-17,I75,5324.93,20,266.25
2025-09-18,I75,5591.17,21,266.25
2025-09-19,I75,5857.42,22,266.25
2025-09-20,I75,6922.41,26,266.25
2025-09-21,I75,4259.94,16,266.25
2025-09-22,I75,4792.43,18,266.25
2025-09-23,I75,5058.68,19,266.25
2025-09-24,I75,5324.93,20,266.25
2025-09-25,I75,5591.17,21,266.25
2025-09-26,I75,5857.42,22,266.25
2025-09-27,I75,6922.41,26,266.25
2025-09-28,I75,4259.94,16,266.25
2025-09-29,I75,4792.43,18,266.25
2025-09-30,I75,5058.68,19,266.25
2025-10-01,I75,4232.59,19,222.77
2025-10-02,I75,4444.22,20,222.21
2025-10-03,I75,4655.85,21,221.71
2025-10-04,I75,5502.37,25,220.09
2025-10-05,I75,3386.07,15,225.74
2025-10-06,I75,3809.33,17,224.08
2025-10-07,I75,4020.96,18,223.39
2025-10-08,I75,4232.59,19,222.77
2025-10-09,I75,4444.22,20,222.21
2025-10-10,I75,4655.85,21,221.71
2025-10-11,I75,5502.37,25,220.09
2025-10-12,I75,3386.07,15,225.74
2025-10-13,I75,3809.33,17,224.08
2025-10-14,I75,4020.96,18,223.39
2025-10-15,I75,4232.59,19,222.77
2025-10-16,I75,4444.22,20,222.21
2025-10-17,I75,4655.85,21,221.71
2025-10-18,I75,5502.37,25,220.09
2025-10-19,I75,3386.07,15,225.74
2025-10-20,I75,3809.33,17,224.08
2025-10-21,I75,4020.96,18,223.39
2025-10-22,I75,4232.59,19,222.77
2025-10-23,I75,4444.22,20,222.21
2025-10-24,I75,4655.85,21,221.71
2025-10-25,I75,5502.37,25,220.09
2025-10-26,I75,3386.07,15,225.74
2025-10-27,I75,3809.33,17,224.08
2025-10-28,I75,4020.96,18,223.39
2025-10-29,I75,4232.59,19,222.77
2025-10-30,I75,4444.22,20,222.21
2025-10-31,I75,4655.85,21,221.71
2025-11-01,I75,6370.18,26,245.01
2025-11-02,I75,3920.11,16,245.01
2025-11-03,I75,4410.13,18,245.01
2025-11-04,I75,4655.13,19,245.01
2025-11-05,I75,4900.14,20,245.01
2025-11-06,I75,5145.15,21,245.01
2025-11-07,I75,5390.16,22,245.01
2025-11-08,I75,6370.18,26,245.01
2025-11-09,I75,3920.11,16,245.01
2025-11-10,I75,4410.13,18,245.01
2025-11-11,I75,4655.13,19,245.01
2025-11-12,I75,4900.14,20,245.01
2025-11-13,I75,5145.15,21,245.01
2025-11-14,I75,5390.16,22,245.01
2025-11-15,I75,6370.18,26,245.01
2025-11-16,I75,3920.11,16,245.01
2025-11-17,I75,4410.13,18,245.01
2025-11-18,I75,4655.13,19,245.01
2025-11-19,I75,4900.14,20,245.01
2025-11-20,I75,5145.15,21,245.01
2025-11-21,I75,5390.16,22,245.01
2025-11-22,I75,6370.18,26,245.01
2025-11-23,I75,3920.11,16,245.01
2025-11-24,I75,4410.13,18,245.01
2025-11-25,I75,4655.13,19,245.01
2025-11-26,I75,4900.14,20,245.01
2025-11-27,I75,5145.15,21,245.01
2025-11-28,I75,5390.16,22,245.01
2025-11-29,I75,6370.18,26,245.01
2025-11-30,I75,3920.11,16,245.01
2025-12-01,I75,5431.01,18,301.72
2025-12-02,I75,5732.73,19,301.72
2025-12-03,I75,6034.46,20,301.72
2025-12-04,I75,6336.18,21,301.72
2025-12-05,I75,6637.9,22,301.72
2025-12-06,I75,7844.79,26,301.72
2025-12-07,I75,4827.57,16,301.72
2025-12-08,I75,5431.01,18,301.72
2025-12-09,I75,5732.73,19,301.72
2025-12-10,I75,6034.46,20,301.72
2025-12-11,I75,6336.18,21,301.72
2025-12-12,I75,6637.9,22,301.72
2025-12-13,I75,7844.79,26,301.72
2025-12-14,I75,4827.57,16,301.72
2025-12-15,I75,5431.01,18,301.72
2025-12-16,I75,5732.73,19,301.72
2025-12-17,I75,6034.46,20,301.72
2025-12-18,I75,6336.18,21,301.72
2025-12-19,I75,6637.9,22,301.72
2025-12-20,I75,7844.79,26,301.72
2025-12-21,I75,4827.57,16,301.72
2025-12-22,I75,5431.01,18,301.72
2025-12-23,I75,5732.73,19,301.72
2025-12-24,I75,6034.46,20,301.72
2025-12-25,I75,6336.18,21,301.72
2025-12-26,I75,6637.9,22,301.72
2025-12-27,I75,7844.79,26,301.72
2025-12-28,I75,4827.57,16,301.72
2025-12-29,I75,5431.01,18,301.72
2025-12-30,I75,5732.73,19,301.72
2025-12-31,I75,6034.46,20,301.72
2026-01-01,I75,4997.96,21,238.0
2026-01-02,I75,5235.96,22,238.0
2026-01-03,I75,6187.95,25,247.52
2026-01-04,I75,3807.97,16,238.0
2026-01-05,I75,4283.96,18,238.0
2026-01-06,I75,4521.96,19,238.0
2026-01-07,I75,4759.96,20,238.0
2026-01-08,I75,4997.96,21,238.0
2026-01-09,I75,5235.96,22,238.0
2026-01-10,I75,6187.95,25,247.52
2026-01-11,I75,3807.97,16,238.0
2026-01-12,I75,4283.96,18,238.0
2026-01-13,I75,4521.96,19,238.0
2026-01-14,I75,4759.96,20,238.0
2026-01-15,I75,4997.96,21,238.0
2026-01-16,I75,5235.96,22,238.0
2026-01-17,I75,6187.95,25,247.52
2026-01-18,I75,3807.97,16,238.0
2026-01-19,I75,4283.96,18,238.0
2026-01-20,I75,4521.96,19,238.0
2026-01-21,I75,4759.96,20,238.0
2026-01-22,I75,4997.96,21,238.0
2026-01-23,I75,5235.96,22,238.0
2026-01-24,I75,6187.95,25,247.52
2026-01-25,I75,3807.97,16,238.0
2026-01-26,I75,4283.96,18,238.0
2026-01-27,I75,4521.96,19,238.0
2026-01-28,I75,4759.96,20,238.0
2026-01-29,I75,4997.96,21,238.0
2026-01-30,I75,5235.96,22,238.0
2026-01-31,I75,6187.95,25,247.52
2026-02-01,I75,3724.94,16,232.81
2026-02-02,I75,4190.56,18,232.81
2026-02-03,I75,4423.37,19,232.81
2026-02-04,I75,4656.18,20,232.81
2026-02-05,I75,4888.99,21,232.81
2026-02-06,I75,5121.8,22,232.81
2026-02-07,I75,6053.03,26,232.81
2026-02-08,I75,3724.94,16,232.81
2026-02-09,I75,4190.56,18,232.81
2026-02-10,I75,4423.37,19,232.81
2026-02-11,I75,4656.18,20,232.81
2026-02-12,I75,4888.99,21,232.81
2026-02-13,I75,5121.8,22,232.81
2026-02-14,I75,6053.03,26,232.81
2026-02-15,I75,3724.94,16,232.81
2026-02-16,I75,4190.56,18,232.81
2026-02-17,I75,4423.37,19,232.81
2026-02-18,I75,4656.18,20,232.81
2026-02-19,I75,4888.99,21,232.81
2026-02-20,I75,5121.8,22,232.81
2026-02-21,I75,6053.03,26,232.81
2026-02-22,I75,3724.94,16,232.81
2026-02-23,I75,4190.56,18,232.81
2026-02-24,I75,4423.37,19,232.81
2026-02-25,I75,4656.18,20,232.81
2026-02-26,I75,4888.99,21,232.81
2026-02-27,I75,5121.8,22,232.81
2026-02-28,I75,6053.03,26,232.81
2026-03-01,I75,3609.41,16,225.59
2026-03-02,I75,4060.59,18,225.59
2026-03-03,I75,4286.18,19,225.59
2026-03-04,I75,4511.76,20,225.59
2026-03-05,I75,4737.35,21,225.59
2026-03-06,I75,4962.94,22,225.59
2026-03-07,I75,5865.29,26,225.59
2026-03-08,I75,3609.41,16,225.59
2026-03-09,I75,4060.59,18,225.59
2026-03-10,I75,4286.18,19,225.59
2026-03-11,I75,4511.76,20,225.59
2026-03-12,I75,4737.35,21,225.59
2026-03-13,I75,4962.94,22,225.59
2026-03-14,I75,5865.29,26,225.59
2026-03-15,I75,3609.41,16,225.59
2026-03-16,I75,4060.59,18,225.59
2026-03-17,I75,4286.18,19,225.59
2026-03-18,I75,4511.76,20,225.59
2026-03-19,I75,4737.35,21,225.59
2026-03-20,I75,4962.94,22,225.59
2026-03-21,I75,5865.29,26,225.59
2026-03-22,I75,3609.41,16,225.59
2026-03-23,I75,4060.59,18,225.59
2026-03-24,I75,4286.18,19,225.59
2026-03-25,I75,4511.76,20,225.59
2026-03-26,I75,4737.35,21,225.59
2026-03-27,I75,4962.94,22,225.59
2026-03-28,I75,5865.29,26,225.59
2026-03-29,I75,3609.41,16,225.59
2026-03-30,I75,4060.59,18,225.59
2026-03-31,I75,4286.18,19,225.59
2023-01-01,I76,0.0,1,0.0
2023-01-02,I76,0.0,1,0.0
2023-01-03,I76,0.0,1,0.0
2023-01-04,I76,0.0,2,0.0
2023-01-05,I76,0.0,2,0.0
2023-01-06,I76,0.0,2,0.0
2023-01-07,I76,0.0,2,0.0
2023-01-08,I76,0.0,1,0.0
2023-01-09,I76,0.0,1,0.0
2023-01-10,I76,0.0,1,0.0
2023-01-11,I76,0.0,2,0.0
2023-01-12,I76,0.0,2,0.0
2023-01-13,I76,0.0,2,0.0
2023-01-14,I76,0.0,2,0.0
2023-01-15,I76,0.0,1,0.0
2023-01-16,I76,0.0,1,0.0
2023-01-17,I76,0.0,1,0.0
2023-01-18,I76,0.0,2,0.0
2023-01-19,I76,0.0,2,0.0
2023-01-20,I76,0.0,2,0.0
2023-01-21,I76,0.0,2,0.0
2023-01-22,I76,0.0,1,0.0
2023-01-23,I76,0.0,1,0.0
2023-01-24,I76,0.0,1,0.0
2023-01-25,I76,0.0,2,0.0
2023-01-26,I76,0.0,2,0.0
2023-01-27,I76,0.0,2,0.0
2023-01-28,I76,0.0,2,0.0
2023-01-29,I76,0.0,1,0.0
2023-01-30,I76,0.0,1,0.0
2023-01-31,I76,0.0,1,0.0
2023-02-01,I76,0.0,2,0.0
2023-02-02,I76,0.0,2,0.0
2023-02-03,I76,0.0,2,0.0
2023-02-04,I76,0.0,2,0.0
2023-02-05,I76,0.0,1,0.0
2023-02-06,I76,0.0,1,0.0
2023-02-07,I76,0.0,1,0.0
2023-02-08,I76,0.0,2,0.0
2023-02-09,I76,0.0,2,0.0
2023-02-10,I76,0.0,2,0.0
2023-02-11,I76,0.0,2,0.0
2023-02-12,I76,0.0,1,0.0
2023-02-13,I76,0.0,1,0.0
2023-02-14,I76,0.0,1,0.0
2023-02-15,I76,0.0,2,0.0
2023-02-16,I76,0.0,2,0.0
2023-02-17,I76,0.0,2,0.0
2023-02-18,I76,0.0,2,0.0
2023-02-19,I76,0.0,1,0.0
2023-02-20,I76,0.0,1,0.0
2023-02-21,I76,0.0,1,0.0
2023-02-22,I76,0.0,2,0.0
2023-02-23,I76,0.0,2,0.0
2023-02-24,I76,0.0,2,0.0
2023-02-25,I76,0.0,2,0.0
2023-02-26,I76,0.0,1,0.0
2023-02-27,I76,0.0,1,0.0
2023-02-28,I76,0.0,1,0.0
2023-03-01,I76,0.0,2,0.0
2023-03-02,I76,0.0,2,0.0
2023-03-03,I76,0.0,2,0.0
2023-03-04,I76,0.0,2,0.0
2023-03-05,I76,0.0,1,0.0
2023-03-06,I76,0.0,1,0.0
2023-03-07,I76,0.0,1,0.0
2023-03-08,I76,0.0,2,0.0
2023-03-09,I76,0.0,2,0.0
2023-03-10,I76,0.0,2,0.0
2023-03-11,I76,0.0,2,0.0
2023-03-12,I76,0.0,1,0.0
2023-03-13,I76,0.0,1,0.0
2023-03-14,I76,0.0,1,0.0
2023-03-15,I76,0.0,2,0.0
2023-03-16,I76,0.0,2,0.0
2023-03-17,I76,0.0,2,0.0
2023-03-18,I76,0.0,2,0.0
2023-03-19,I76,0.0,1,0.0
2023-03-20,I76,0.0,1,0.0
2023-03-21,I76,0.0,1,0.0
2023-03-22,I76,0.0,2,0.0
2023-03-23,I76,0.0,2,0.0
2023-03-24,I76,0.0,2,0.0
2023-03-25,I76,0.0,2,0.0
2023-03-26,I76,0.0,1,0.0
2023-03-27,I76,0.0,1,0.0
2023-03-28,I76,0.0,1,0.0
2023-03-29,I76,0.0,2,0.0
2023-03-30,I76,0.0,2,0.0
2023-03-31,I76,0.0,2,0.0
2023-04-01,I76,0.0,2,0.0
2023-04-02,I76,0.0,1,0.0
2023-04-03,I76,0.0,1,0.0
2023-04-04,I76,0.0,1,0.0
2023-04-05,I76,0.0,2,0.0
2023-04-06,I76,0.0,2,0.0
2023-04-07,I76,0.0,2,0.0
2023-04-08,I76,0.0,2,0.0
2023-04-09,I76,0.0,1,0.0
2023-04-10,I76,0.0,1,0.0
2023-04-11,I76,0.0,1,0.0
2023-04-12,I76,0.0,2,0.0
2023-04-13,I76,0.0,2,0.0
2023-04-14,I76,0.0,2,0.0
2023-04-15,I76,0.0,2,0.0
2023-04-16,I76,0.0,1,0.0
2023-04-17,I76,0.0,1,0.0
2023-04-18,I76,0.0,1,0.0
2023-04-19,I76,0.0,2,0.0
2023-04-20,I76,0.0,2,0.0
2023-04-21,I76,0.0,2,0.0
2023-04-22,I76,0.0,2,0.0
2023-04-23,I76,0.0,1,0.0
2023-04-24,I76,0.0,1,0.0
2023-04-25,I76,0.0,1,0.0
2023-04-26,I76,0.0,2,0.0
2023-04-27,I76,0.0,2,0.0
2023-04-28,I76,0.0,2,0.0
2023-04-29,I76,0.0,2,0.0
2023-04-30,I76,0.0,1,0.0
2023-05-01,I76,0.0,1,0.0
2023-05-02,I76,0.0,2,0.0
2023-05-03,I76,0.0,2,0.0
2023-05-04,I76,0.0,2,0.0
2023-05-05,I76,0.0,2,0.0
2023-05-06,I76,0.0,2,0.0
2023-05-07,I76,0.0,1,0.0
2023-05-08,I76,0.0,1,0.0
2023-05-09,I76,0.0,2,0.0
2023-05-10,I76,0.0,2,0.0
2023-05-11,I76,0.0,2,0.0
2023-05-12,I76,0.0,2,0.0
2023-05-13,I76,0.0,2,0.0
2023-05-14,I76,0.0,1,0.0
2023-05-15,I76,0.0,1,0.0
2023-05-16,I76,0.0,2,0.0
2023-05-17,I76,0.0,2,0.0
2023-05-18,I76,0.0,2,0.0
2023-05-19,I76,0.0,2,0.0
2023-05-20,I76,0.0,2,0.0
2023-05-21,I76,0.0,1,0.0
2023-05-22,I76,0.0,1,0.0
2023-05-23,I76,0.0,2,0.0
2023-05-24,I76,0.0,2,0.0
2023-05-25,I76,0.0,2,0.0
2023-05-26,I76,0.0,2,0.0
2023-05-27,I76,0.0,2,0.0
2023-05-28,I76,0.0,1,0.0
2023-05-29,I76,0.0,1,0.0
2023-05-30,I76,0.0,2,0.0
2023-05-31,I76,0.0,2,0.0
2023-06-01,I76,0.0,2,0.0
2023-06-02,I76,0.0,2,0.0
2023-06-03,I76,0.0,2,0.0
2023-06-04,I76,0.0,1,0.0
2023-06-05,I76,0.0,1,0.0
2023-06-06,I76,0.0,1,0.0
2023-06-07,I76,0.0,2,0.0
2023-06-08,I76,0.0,2,0.0
2023-06-09,I76,0.0,2,0.0
2023-06-10,I76,0.0,2,0.0
2023-06-11,I76,0.0,1,0.0
2023-06-12,I76,0.0,1,0.0
2023-06-13,I76,0.0,1,0.0
2023-06-14,I76,0.0,2,0.0
2023-06-15,I76,0.0,2,0.0
2023-06-16,I76,0.0,2,0.0
2023-06-17,I76,0.0,2,0.0
2023-06-18,I76,0.0,1,0.0
2023-06-19,I76,0.0,1,0.0
2023-06-20,I76,0.0,1,0.0
2023-06-21,I76,0.0,2,0.0
2023-06-22,I76,0.0,2,0.0
2023-06-23,I76,0.0,2,0.0
2023-06-24,I76,0.0,2,0.0
2023-06-25,I76,0.0,1,0.0
2023-06-26,I76,0.0,1,0.0
2023-06-27,I76,0.0,1,0.0
2023-06-28,I76,0.0,2,0.0
2023-06-29,I76,0.0,2,0.0
2023-06-30,I76,0.0,2,0.0
2023-07-01,I76,0.0,2,0.0
